Time,M_x [gauss],M_y [gauss],M_z [gauss]
12.084628,0.3645,0.033,0.057
12.094396,0.3795,0.033,0.0465
12.104163,0.3765,0.027,0.021
12.113931,0.3765,0.009,-0.003
12.123698,0.3555,-0.0075,-0.015
12.133466,0.3465,-0.015,-0.0255
12.143233,0.327,-0.0045,-0.0105
12.153001,0.333,0.0015,0.0165
12.162768,0.3285,0.0285,0.0315
12.172536,0.3465,0.027,0.054
12.182303,0.3645,0.036,0.0555
12.19207,0.3765,0.0345,0.0465
12.201838,0.384,0.024,0.0225
12.211605,0.372,0.0105,-0.0075
12.221373,0.3675,-0.0045,-0.0165
12.23114,0.339,-0.009,-0.018
12.240908,0.342,-0.009,-0.0105
12.250675,0.324,0.0015,0.006
12.260443,0.3345,0.009,0.03
12.27021,0.36,0.0345,0.051
12.279978,0.36,0.033,0.06
12.289745,0.3765,0.0285,0.051
12.299513,0.375,0.027,0.0255
12.30928,0.381,0.0015,0.012
12.319048,0.369,-0.003,-0.0225
12.328815,0.345,-0.009,-0.027
12.338583,0.324,-0.0135,-0.0135
12.34835,0.333,0.0015,0.018
12.358117,0.3285,0.012,0.033
12.367885,0.3405,0.036,0.051
12.377652,0.363,0.0345,0.0615
12.38742,0.3735,0.0285,0.057
12.397187,0.3915,0.024,0.0345
12.406955,0.384,0.012,0.006
12.416722,0.366,-0.0045,-0.0105
12.42649,0.3555,-0.003,-0.021
12.436257,0.333,-0.018,-0.015
12.446025,0.333,-0.012,-0.0015
12.455792,0.33,0.0165,0.03
12.46556,0.339,0.0195,0.051
12.475327,0.3615,0.0315,0.0555
12.485095,0.3765,0.0375,0.054
12.494862,0.3855,0.027,0.0345
12.50463,0.3795,0.015,0.0105
12.514397,0.369,-0.006,-0.006
12.524164,0.3585,0.0,-0.0195
12.533932,0.3345,-0.009,-0.0195
12.543699,0.3315,-0.006,0.009
12.553467,0.3375,0.015,0.0315
12.563234,0.3405,0.027,0.0525
12.573002,0.3555,0.0345,0.0555
12.582769,0.366,0.036,0.054
12.592537,0.375,0.0285,0.042
12.602304,0.3825,0.018,0.012
12.612072,0.369,0.0,-0.012
12.621839,0.36,-0.015,-0.0135
12.631607,0.336,-0.0105,-0.0195
12.641374,0.3375,-0.003,-0.0075
12.651142,0.324,0.0015,0.024
12.660909,0.3495,0.0255,0.042
12.670677,0.354,0.024,0.0675
12.680444,0.372,0.033,0.0495
12.690211,0.3855,0.0315,0.0435
12.699979,0.375,0.0135,0.0135
12.709746,0.3705,-0.006,-0.0075
12.719514,0.3585,-0.015,-0.0165
12.729281,0.336,-0.006,-0.012
12.739049,0.336,-0.0075,-0.006
12.748816,0.327,0.0105,0.018
12.758584,0.339,0.0135,0.0435
12.768351,0.354,0.0315,0.057
12.778119,0.3735,0.033,0.0645
12.787886,0.381,0.0255,0.045
12.797654,0.3855,0.0195,0.0165
12.807421,0.369,0.003,-0.0105
12.817189,0.357,-0.0105,-0.0315
12.826956,0.336,-0.015,-0.021
12.836724,0.3255,-0.0075,-0.018
12.846491,0.3285,0.009,0.024
12.856258,0.3285,0.0135,0.042
12.866023,0.3495,0.0315,0.0555
12.875788,0.375,0.033,0.0585
12.885553,0.3855,0.03,0.048
12.895317,0.3855,0.024,0.0135
12.905082,0.3765,0.012,0.0015
12.914847,0.3615,-0.009,-0.0165
12.924611,0.348,0.0,-0.0165
12.934376,0.3345,-0.0165,-0.0075
12.944141,0.333,0.0045,0.012
12.953906,0.339,0.015,0.0345
12.96367,0.351,0.03,0.0555
12.973435,0.3675,0.0315,0.0495
12.9832,0.3825,0.03,0.048
12.992964,0.3885,0.021,0.024
13.002729,0.3825,0.0105,0.0015
13.012494,0.36,-0.015,-0.0195
13.022258,0.345,-0.0135,-0.0285
13.032023,0.3315,-0.0135,-0.0105
13.041788,0.3405,-0.0045,0.006
13.051553,0.3255,0.0165,0.036
13.061317,0.357,0.027,0.051
13.071082,0.354,0.03,0.057
13.080847,0.3795,0.039,0.051
13.090611,0.375,0.021,0.0285
13.100376,0.378,0.006,0.015
13.110141,0.36,0.006,-0.0195
13.119906,0.345,-0.0225,-0.012
13.12967,0.3375,-0.0075,-0.009
13.139435,0.3315,-0.009,0.003
13.1492,0.3375,0.009,0.024
13.158964,0.348,0.03,0.0525
13.168729,0.363,0.036,0.0615
13.178494,0.378,0.0285,0.0525
13.188258,0.3795,0.0225,0.03
13.198023,0.378,0.006,0.0015
13.207788,0.363,0.0,-0.015
13.217553,0.354,-0.006,-0.0135
13.227317,0.336,-0.0075,-0.021
13.237082,0.3345,-0.003,0.0045
13.246847,0.3285,0.009,0.0315
13.256611,0.3435,0.0165,0.0525
13.266376,0.363,0.036,0.0555
13.276141,0.372,0.0315,0.0585
13.285905,0.3855,0.0255,0.024
13.29567,0.3795,0.018,0.018
13.305435,0.3675,-0.0015,-0.0105
13.3152,0.348,-0.0045,-0.0255
13.324964,0.3375,-0.018,-0.018
13.334729,0.3375,-0.009,-0.0045
13.344494,0.3285,0.0105,0.0285
13.354258,0.336,0.0165,0.045
13.364023,0.3675,0.042,0.057
13.373788,0.378,0.033,0.0585
13.383553,0.3915,0.0285,0.0405
13.393317,0.381,0.015,0.018
13.403082,0.363,0.0015,-0.0045
13.412847,0.351,-0.012,-0.027
13.422611,0.3285,-0.0075,-0.0225
13.432376,0.327,-0.0105,-0.006
13.442141,0.3315,0.0075,0.0225
13.451905,0.3345,0.03,0.042
13.46167,0.3585,0.0285,0.06
13.471435,0.3615,0.0285,0.054
13.4812,0.3855,0.027,0.045
13.490964,0.3795,0.021,0.0165
13.500729,0.3825,0.006,0.0045
13.510494,0.3525,-0.0105,-0.0165
13.520258,0.345,-0.0135,-0.021
13.530023,0.3315,-0.0045,-0.0015
13.539788,0.333,0.0,0.0225
13.549553,0.339,0.0165,0.0465
13.559317,0.3585,0.027,0.051
13.569082,0.3795,0.0315,0.054
13.578847,0.378,0.03,0.048
13.588611,0.3825,0.018,0.0225
13.598376,0.3735,-0.0015,-0.0045
13.608141,0.354,-0.012,-0.018
13.617905,0.345,-0.0135,-0.0255
13.62767,0.3285,-0.0135,-0.012
13.637435,0.3225,0.006,0.0
13.6472,0.333,0.018,0.0345
13.656964,0.3495,0.0315,0.0525
13.666729,0.3615,0.03,0.0645
13.676494,0.3825,0.0285,0.0495
13.686258,0.3765,0.018,0.0285
13.696023,0.3765,0.006,0.0
13.705788,0.3645,-0.0105,-0.0165
13.715553,0.3375,-0.0075,-0.018
13.725317,0.3315,-0.018,-0.0135
13.735082,0.33,0.0045,0.0135
13.744847,0.345,0.0255,0.036
13.754611,0.3525,0.0285,0.0585
13.764376,0.3645,0.0345,0.0615
13.774141,0.381,0.0345,0.0465
13.783905,0.384,0.027,0.0285
13.79367,0.369,0.0105,-0.003
13.803435,0.3645,-0.0045,-0.012
13.8132,0.342,-0.0165,-0.015
13.822964,0.333,-0.003,-0.009
13.832729,0.327,-0.0015,0.006
13.842496,0.3345,0.012,0.033
13.852262,0.348,0.021,0.0525
13.862029,0.3615,0.039,0.0585
13.871796,0.3735,0.0375,0.054
13.881563,0.3885,0.024,0.0315
13.891329,0.381,0.0105,0.009
13.901096,0.372,0.003,-0.0135
13.910863,0.348,-0.0075,-0.018
13.920629,0.342,-0.015,-0.0165
13.930396,0.3225,-0.0045,0.0075
13.940163,0.3345,0.0165,0.03
13.949929,0.3435,0.0315,0.0525
13.959696,0.3585,0.036,0.057
13.969463,0.381,0.039,0.06
13.97923,0.375,0.021,0.0375
13.988996,0.378,0.0135,0.0045
13.998763,0.3615,0.009,-0.015
14.00853,0.3585,-0.0105,-0.0225
14.018296,0.339,-0.009,-0.0135
14.028063,0.3195,0.0,0.012
14.03783,0.3285,0.0105,0.03
14.047597,0.348,0.027,0.0585
14.057363,0.3525,0.0375,0.0645
14.06713,0.381,0.03,0.0555
14.076897,0.381,0.0315,0.042
14.086663,0.3795,0.015,0.015
14.09643,0.3675,-0.003,-0.015
14.106197,0.3525,-0.012,-0.027
14.115964,0.339,-0.009,-0.0165
14.12573,0.33,-0.0015,-0.0015
14.135497,0.327,0.012,0.0315
14.145264,0.3585,0.033,0.048
14.15503,0.363,0.0375,0.0525
14.164797,0.375,0.0315,0.0555
14.174564,0.3795,0.0255,0.0435
14.18433,0.384,0.0105,0.012
14.194097,0.375,0.0,-0.012
14.203864,0.3675,-0.0105,-0.0195
14.213631,0.3345,-0.0105,-0.021
14.223397,0.324,-0.0105,-0.0045
14.233164,0.324,-0.0015,0.027
14.242931,0.3405,0.0105,0.0465
14.252697,0.3495,0.036,0.0555
14.262464,0.3645,0.033,0.0615
14.272231,0.3825,0.0255,0.042
14.281998,0.3795,0.0165,0.0225
14.291764,0.3585,0.003,0.0
14.301531,0.363,-0.0075,-0.024
14.311298,0.3405,-0.012,-0.0135
14.321064,0.339,-0.0135,-0.0045
14.330831,0.3285,0.0015,0.018
14.340598,0.351,0.012,0.039
14.350364,0.3525,0.036,0.054
14.360131,0.3675,0.0315,0.0585
14.369898,0.372,0.036,0.045
14.379665,0.381,0.0195,0.024
14.389431,0.375,0.003,-0.0075
14.399198,0.366,-0.003,-0.021
14.408965,0.3495,-0.015,-0.0195
14.418731,0.3285,-0.009,-0.006
14.428498,0.324,0.009,0.015
14.438265,0.3375,0.015,0.042
14.448032,0.3555,0.03,0.051
14.457798,0.3735,0.036,0.048
14.467565,0.3825,0.0405,0.045
14.477332,0.381,0.0225,0.0165
14.487098,0.375,0.0045,-0.0045
14.496865,0.36,-0.0105,-0.015
14.506632,0.3435,-0.0135,-0.0225
14.516399,0.3285,-0.012,-0.024
14.526165,0.336,0.003,0.018
14.535932,0.339,0.0225,0.033
14.545699,0.3495,0.0375,0.0555
14.555465,0.3615,0.0255,0.063
14.565232,0.384,0.0315,0.054
14.574999,0.369,0.0255,0.0255
14.584765,0.3735,0.0075,0.0045
14.594532,0.363,-0.003,-0.024
14.604299,0.345,-0.0075,-0.024
14.614066,0.336,-0.0105,-0.012
14.623832,0.342,0.0015,0.0105
14.633599,0.33,0.018,0.0375
14.643366,0.348,0.0195,0.0495
14.653132,0.3645,0.045,0.063
14.662899,0.3795,0.03,0.0585
14.672666,0.3825,0.0255,0.03
14.682433,0.381,0.0075,0.009
14.692199,0.369,-0.003,-0.0135
14.701966,0.3585,-0.0075,-0.024
14.711733,0.3345,-0.009,-0.0255
14.721499,0.327,-0.006,0.003
14.731266,0.324,0.0165,0.033
14.741033,0.354,0.0165,0.0495
14.750799,0.354,0.033,0.0615
14.760566,0.375,0.0345,0.048
14.770333,0.3795,0.0225,0.024
14.7801,0.372,0.0105,0.003
14.789866,0.36,0.0015,-0.012
14.799633,0.3525,-0.0165,-0.0255
14.8094,0.336,-0.0165,-0.009
14.819164,0.3225,-0.006,0.003
14.828928,0.327,0.015,0.024
14.838692,0.3375,0.0225,0.0525
14.848456,0.3555,0.033,0.0615
14.85822,0.372,0.036,0.048
14.867984,0.375,0.0255,0.042
14.877748,0.375,0.015,0.0045
14.887512,0.369,0.003,-0.0105
14.897277,0.3615,-0.009,-0.0315
14.907041,0.336,-0.0075,-0.012
14.916805,0.33,-0.0015,-0.0045
14.926569,0.3255,0.0105,0.024
14.936333,0.3435,0.0255,0.0495
14.946097,0.351,0.0315,0.06
14.955861,0.3765,0.0285,0.0525
14.965625,0.3825,0.0285,0.0375
14.975389,0.381,0.015,0.0105
14.985153,0.3675,0.0,-0.0045
14.994917,0.354,-0.009,-0.0165
15.004681,0.345,-0.0165,-0.0195
15.014446,0.3345,-0.003,-0.0045
15.02421,0.3285,-0.003,0.0225
15.033974,0.3405,0.0225,0.042
15.043738,0.3525,0.033,0.063
15.053502,0.366,0.0345,0.0585
15.063266,0.3765,0.033,0.0435
15.07303,0.384,0.018,0.012
15.082794,0.378,0.0015,-0.012
15.092558,0.363,-0.006,-0.0315
15.102322,0.333,-0.0075,-0.018
15.112086,0.3315,-0.0105,-0.0195
15.12185,0.3345,0.0075,0.0195
15.131615,0.3375,0.012,0.0315
15.141379,0.3555,0.027,0.0525
15.151143,0.366,0.03,0.051
15.160907,0.3885,0.0285,0.048
15.170671,0.369,0.024,0.0165
15.180435,0.3765,0.009,-0.003
15.190199,0.351,-0.006,-0.0225
15.199963,0.345,-0.006,-0.0135
15.209727,0.3285,-0.015,-0.009
15.219491,0.3315,0.003,0.021
15.229255,0.339,0.015,0.0375
15.239019,0.354,0.0285,0.054
15.248784,0.369,0.0375,0.0615
15.258548,0.378,0.03,0.051
15.268312,0.384,0.021,0.0255
15.278076,0.3825,0.015,0.0
15.28784,0.366,0.0,-0.015
15.297604,0.357,-0.0105,-0.024
15.307368,0.3375,-0.0105,-0.015
15.317132,0.324,-0.0015,0.0105
15.326896,0.336,0.0135,0.036
15.33666,0.3465,0.0315,0.0555
15.346424,0.3615,0.0345,0.0645
15.356188,0.3795,0.03,0.0465
15.365953,0.381,0.0285,0.027
15.375717,0.3795,0.0045,0.0
15.385481,0.36,-0.0015,-0.015
15.395245,0.348,-0.0165,-0.021
15.405009,0.3255,-0.009,-0.0195
15.414773,0.3255,-0.0015,0.0075
15.424537,0.3285,0.021,0.03
15.434301,0.351,0.036,0.0555
15.444065,0.357,0.0345,0.069
15.453829,0.372,0.033,0.045
15.463593,0.381,0.0285,0.0345
15.473358,0.378,0.0015,0.0015
15.483122,0.369,-0.003,-0.0165
15.492886,0.354,-0.009,-0.0255
15.50265,0.33,-0.0075,-0.018
15.512414,0.33,0.0,0.003
15.522178,0.336,0.0075,0.0315
15.531942,0.3495,0.027,0.057
15.541706,0.357,0.0375,0.0555
15.55147,0.378,0.036,0.0495
15.561234,0.3855,0.0255,0.033
15.570998,0.3705,0.0105,0.0195
15.580762,0.369,-0.003,-0.0135
15.590527,0.339,-0.009,-0.0225
15.600291,0.3465,-0.009,-0.0135
15.610055,0.324,-0.0015,0.0
15.619819,0.3225,0.015,0.0405
15.629583,0.348,0.0225,0.045
15.639347,0.357,0.0435,0.0585
15.649111,0.3735,0.0375,0.0495
15.658875,0.381,0.027,0.033
15.668639,0.384,0.0135,0.009
15.678403,0.366,-0.006,-0.0195
15.688167,0.36,-0.006,-0.0225
15.697931,0.336,-0.0135,-0.0165
15.707696,0.3285,-0.015,-0.006
15.71746,0.3315,0.0015,0.027
15.727224,0.3375,0.0225,0.0405
15.736988,0.3585,0.0255,0.0585
15.746752,0.369,0.0375,0.0555
15.756516,0.372,0.0255,0.0315
15.76628,0.375,0.0135,0.009
15.776044,0.3705,0.0045,-0.0015
15.785808,0.354,-0.0135,-0.024
15.795575,0.339,-0.0195,-0.0165
15.805342,0.327,-0.015,-0.0045
15.815109,0.333,0.003,0.0255
15.824876,0.3465,0.0195,0.042
15.834644,0.3585,0.0285,0.057
15.844411,0.375,0.03,0.057
15.854178,0.3855,0.03,0.048
15.863945,0.3825,0.024,0.018
15.873712,0.378,0.0045,-0.0045
15.883479,0.354,-0.006,-0.0225
15.893246,0.3465,-0.006,-0.024
15.903013,0.3405,-0.0135,-0.012
15.91278,0.3255,0.009,0.018
15.922547,0.336,0.0135,0.0405
15.932314,0.357,0.027,0.054
15.942081,0.378,0.033,0.054
15.951848,0.375,0.0345,0.0435
15.961615,0.375,0.0165,0.0255
15.971382,0.372,0.0105,-0.015
15.98115,0.3675,-0.006,-0.0165
15.990917,0.3345,-0.015,-0.0165
16.000684,0.3345,-0.0105,-0.003
16.010451,0.3285,0.009,0.0135
16.020218,0.336,0.012,0.045
16.029985,0.345,0.0195,0.057
16.039752,0.366,0.042,0.051
16.049519,0.387,0.027,0.0465
16.059286,0.3855,0.024,0.0285
16.069053,0.375,0.009,0.0105
16.07882,0.3645,-0.0075,-0.0195
16.088587,0.3495,-0.0165,-0.0135
16.098354,0.3345,-0.012,-0.0135
16.108121,0.33,-0.006,0.009
16.117888,0.3345,0.0135,0.03
16.127655,0.3495,0.0195,0.0495
16.137423,0.372,0.0405,0.0525
16.14719,0.3735,0.03,0.048
16.156957,0.384,0.0195,0.021
16.166724,0.375,0.0075,0.0045
16.176491,0.3645,-0.0045,-0.0195
16.186258,0.351,-0.0135,-0.024
16.196025,0.339,-0.0075,-0.021
16.205792,0.3255,-0.006,0.0045
16.215559,0.33,0.012,0.033
16.225326,0.3465,0.03,0.0435
16.235093,0.3705,0.0375,0.0585
16.24486,0.378,0.039,0.045
16.254627,0.3885,0.021,0.027
16.264394,0.3825,0.0105,0.0075
16.274161,0.3705,-0.0015,-0.021
16.283929,0.351,-0.0165,-0.0195
16.293696,0.336,-0.006,-0.012
16.303463,0.336,-0.003,-0.003
16.31323,0.336,0.009,0.024
16.322997,0.3435,0.024,0.051
16.332764,0.3585,0.033,0.051
16.342531,0.381,0.036,0.0555
16.352298,0.3795,0.027,0.0375
16.362065,0.384,0.012,0.003
16.371832,0.366,0.0015,-0.0135
16.381599,0.3585,-0.0105,-0.018
16.391366,0.3315,-0.0135,-0.0195
16.401133,0.327,0.0015,0.0
16.4109,0.3255,0.0075,0.024
16.420667,0.3525,0.027,0.045
16.430434,0.357,0.036,0.06
16.440202,0.378,0.0375,0.054
16.449969,0.384,0.036,0.036
16.459736,0.387,0.015,0.0075
16.469503,0.3735,-0.0015,-0.009
16.47927,0.3555,-0.012,-0.021
16.489037,0.333,-0.0165,-0.0225
16.498804,0.33,-0.0105,-0.0015
16.508571,0.3255,0.0045,0.0195
16.518338,0.348,0.015,0.0375
16.528105,0.3525,0.0345,0.0615
16.537872,0.372,0.033,0.0585
16.547639,0.387,0.0315,0.036
16.557406,0.381,0.0225,0.0165
16.567173,0.3735,0.0075,-0.003
16.57694,0.36,-0.0195,-0.0225
16.586708,0.336,-0.0105,-0.0105
16.596475,0.33,-0.009,-0.0075
16.606242,0.3195,0.0135,0.0135
16.616009,0.336,0.021,0.042
16.625776,0.351,0.0285,0.057
16.635543,0.378,0.033,0.06
16.64531,0.3795,0.0315,0.0405
16.655077,0.381,0.015,0.0165
16.664844,0.372,0.0075,-0.0075
16.674611,0.36,-0.0075,-0.0225
16.684378,0.3465,-0.012,-0.021
16.694145,0.3315,-0.012,-0.012
16.703912,0.3285,-0.0045,0.009
16.713679,0.3345,0.0255,0.0345
16.723446,0.3495,0.027,0.0525
16.733213,0.372,0.033,0.0555
16.742981,0.3795,0.0285,0.0465
16.752748,0.381,0.0165,0.0195
16.762515,0.3795,0.0105,0.003
16.772282,0.357,-0.0105,-0.021
16.782049,0.3495,-0.018,-0.0225
16.791816,0.3285,-0.0075,-0.015
16.801582,0.333,-0.0075,0.012
16.811349,0.3375,0.0165,0.033
16.821116,0.348,0.0255,0.0555
16.830883,0.363,0.03,0.0495
16.84065,0.381,0.0375,0.0435
16.850417,0.378,0.018,0.0285
16.860184,0.387,0.003,0.0015
16.869951,0.3555,-0.0015,-0.018
16.879718,0.351,-0.012,-0.0225
16.889485,0.342,-0.0105,-0.0105
16.899252,0.327,-0.006,0.0135
16.909019,0.327,0.018,0.036
16.918786,0.351,0.0375,0.0495
16.928553,0.354,0.036,0.0615
16.93832,0.378,0.0345,0.045
16.948087,0.3735,0.015,0.03
16.957854,0.3795,0.0075,0.0045
16.967621,0.36,0.0,-0.0225
16.977388,0.3555,-0.009,-0.0225
16.987155,0.339,-0.012,-0.0165
16.996922,0.336,0.0015,0.018
17.006688,0.3315,0.0075,0.03
17.016455,0.351,0.0285,0.057
17.026222,0.3585,0.036,0.0585
17.035989,0.372,0.03,0.0495
17.045756,0.3765,0.0255,0.033
17.055523,0.3855,0.012,0.0135
17.06529,0.3675,-0.003,-0.0075
17.075057,0.3465,-0.006,-0.024
17.084824,0.336,-0.0075,-0.0165
17.094591,0.324,-0.012,-0.0015
17.104358,0.327,0.015,0.036
17.114125,0.345,0.024,0.048
17.123892,0.348,0.027,0.0555
17.133659,0.375,0.036,0.06
17.143426,0.3795,0.024,0.036
17.153193,0.3795,0.018,0.0075
17.16296,0.363,-0.0015,-0.0075
17.172727,0.366,-0.0105,-0.0225
17.182494,0.339,-0.0075,-0.0135
17.192261,0.3255,-0.0105,0.006
17.202028,0.339,0.006,0.018
17.211794,0.345,0.027,0.0435
17.221561,0.357,0.027,0.051
17.231328,0.3765,0.042,0.0525
17.241095,0.384,0.0345,0.036
17.250862,0.3735,0.015,0.0075
17.260629,0.375,0.0,-0.009
17.270396,0.348,-0.0075,-0.024
17.280163,0.3495,-0.012,-0.0285
17.28993,0.324,-0.0045,-0.0045
17.299697,0.3345,0.0015,0.018
17.309464,0.345,0.0255,0.0345
17.319231,0.354,0.036,0.0555
17.328998,0.3735,0.024,0.0555
17.338765,0.3855,0.0405,0.048
17.348532,0.369,0.012,0.012
17.358299,0.3765,0.0045,-0.0135
17.368066,0.354,0.003,-0.012
17.377833,0.336,-0.009,-0.0165
17.3876,0.3315,-0.0045,-0.0105
17.397367,0.3225,-0.003,0.021
17.407134,0.3375,0.0135,0.042
17.4169,0.354,0.0345,0.063
17.426667,0.3705,0.0315,0.0585
17.436434,0.378,0.039,0.042
17.446201,0.375,0.015,0.0195
17.455968,0.369,0.006,-0.0045
17.465735,0.357,-0.003,-0.021
17.475502,0.348,-0.0165,-0.012
17.485269,0.3255,-0.0075,-0.0165
17.495036,0.3345,0.006,0.018
17.504803,0.3315,0.024,0.036
17.51457,0.351,0.033,0.06
17.524337,0.357,0.0435,0.0615
17.534104,0.384,0.0375,0.054
17.543871,0.375,0.015,0.0195
17.553638,0.3735,0.012,0.0
17.563405,0.366,-0.0045,-0.0165
17.573172,0.3435,-0.0045,-0.0195
17.582939,0.333,-0.0045,-0.0075
17.592706,0.33,0.0015,0.009
17.602473,0.3375,0.027,0.042
17.61224,0.345,0.024,0.0495
17.622006,0.363,0.036,0.057
17.631773,0.375,0.0465,0.0525
17.64154,0.378,0.021,0.0255
17.651307,0.372,0.0075,0.0015
17.661074,0.357,-0.0045,-0.0225
17.670841,0.345,-0.0105,-0.033
17.680608,0.333,-0.015,-0.015
17.690375,0.324,-0.0015,0.0015
17.700142,0.342,0.009,0.033
17.709909,0.348,0.03,0.0555
17.719676,0.3675,0.0315,0.054
17.729443,0.381,0.0315,0.0585
17.73921,0.3735,0.0255,0.0255
17.748975,0.3765,0.0075,0.0
17.758741,0.366,0.0,-0.0165
17.768506,0.342,-0.018,-0.021
17.778271,0.339,-0.009,-0.0135
17.788037,0.3345,0.006,0.012
17.797802,0.33,0.0135,0.03
17.807568,0.3495,0.0315,0.0495
17.817333,0.3615,0.033,0.057
17.827098,0.378,0.036,0.0495
17.836864,0.381,0.0255,0.033
17.846629,0.3795,0.009,0.0075
17.856395,0.369,-0.0045,-0.0105
17.86616,0.3465,-0.015,-0.0195
17.875925,0.3405,-0.0105,-0.021
17.885691,0.327,0.0015,0.0015
17.895456,0.3315,0.012,0.0255
17.905222,0.339,0.027,0.0465
17.914987,0.357,0.039,0.0645
17.924752,0.369,0.036,0.057
17.934518,0.381,0.027,0.0405
17.944283,0.378,0.0135,0.009
17.954049,0.3825,0.003,-0.009
17.963814,0.3555,-0.003,-0.0285
17.973579,0.345,-0.0075,-0.021
17.983345,0.3285,-0.009,-0.003
17.99311,0.3345,0.003,0.0255
18.002876,0.3435,0.015,0.045
18.012641,0.3645,0.03,0.0615
18.022406,0.3735,0.0495,0.0555
18.032172,0.381,0.033,0.039
18.041937,0.3825,0.018,0.012
18.051703,0.3735,0.003,-0.0045
18.061468,0.363,-0.0135,-0.0225
18.071233,0.3345,-0.0075,-0.0195
18.080999,0.336,-0.0075,-0.0075
18.090764,0.3195,0.0105,0.021
18.10053,0.3405,0.018,0.0465
18.110295,0.3465,0.039,0.0615
18.12006,0.384,0.036,0.054
18.129826,0.3705,0.033,0.0495
18.139591,0.3765,0.0255,0.018
18.149357,0.369,0.0105,-0.0045
18.159122,0.3645,-0.009,-0.0195
18.168887,0.348,-0.003,-0.027
18.178653,0.3405,0.0015,-0.0075
18.188418,0.3285,0.0075,0.0105
18.198184,0.3315,0.015,0.0375
18.207949,0.3525,0.027,0.054
18.217714,0.3705,0.033,0.0585
18.22748,0.3795,0.0285,0.0555
18.237245,0.3795,0.015,0.0135
18.24701,0.3795,0.003,-0.012
18.256776,0.3585,-0.003,-0.0225
18.266541,0.3465,-0.018,-0.021
18.276307,0.333,-0.0135,-0.015
18.286072,0.3285,0.0075,0.021
18.295837,0.3315,0.0195,0.033
18.305603,0.348,0.0315,0.0495
18.315368,0.363,0.0285,0.0675
18.325134,0.3735,0.0375,0.051
18.334899,0.384,0.0195,0.0255
18.344664,0.375,0.006,0.0
18.35443,0.36,-0.006,-0.015
18.364195,0.333,-0.009,-0.015
18.373961,0.3375,-0.006,-0.0165
18.383726,0.3315,0.006,0.015
18.393491,0.336,0.015,0.0345
18.403257,0.3465,0.0285,0.06
18.413022,0.366,0.042,0.057
18.422788,0.3765,0.0315,0.0525
18.432553,0.3795,0.0255,0.0255
18.442318,0.3825,0.015,0.003
18.452084,0.3645,-0.003,-0.015
18.461849,0.3495,-0.0105,-0.0195
18.471615,0.3195,-0.0105,-0.0225
18.48138,0.333,-0.006,0.015
18.491145,0.3225,0.009,0.0285
18.500911,0.3525,0.0255,0.0495
18.510676,0.3585,0.03,0.0615
18.520442,0.3795,0.03,0.0525
18.530207,0.366,0.0255,0.0315
18.539972,0.384,0.0135,0.0105
18.549738,0.369,0.0015,-0.0165
18.559503,0.354,-0.0075,-0.027
18.569269,0.3345,-0.0195,-0.012
18.579034,0.336,-0.003,-0.006
18.588799,0.33,0.015,0.03
18.598565,0.348,0.0225,0.0555
18.60833,0.36,0.033,0.0495
18.618096,0.369,0.033,0.0555
18.627861,0.3825,0.0285,0.027
18.637626,0.3795,0.0075,0.0
18.647392,0.3645,-0.006,-0.0045
18.657157,0.357,-0.015,-0.027
18.666922,0.3345,-0.0105,-0.0165
18.676688,0.333,-0.003,-0.0015
18.686453,0.3315,0.015,0.0255
18.696219,0.339,0.0285,0.0495
18.705984,0.348,0.0315,0.0645
18.715749,0.384,0.039,0.048
18.725517,0.378,0.0345,0.042
18.735285,0.378,0.012,0.015
18.745052,0.372,0.0075,-0.0135
18.75482,0.36,-0.0075,-0.021
18.764587,0.342,-0.012,-0.0195
18.774355,0.33,-0.009,-0.0075
18.784122,0.333,0.0075,0.024
18.79389,0.3495,0.0255,0.048
18.803657,0.36,0.0315,0.063
18.813425,0.3705,0.0285,0.0555
18.823193,0.3765,0.0285,0.036
18.83296,0.3825,0.0165,0.003
18.842728,0.384,0.0,-0.018
18.852495,0.3585,-0.006,-0.018
18.862263,0.327,-0.0075,-0.024
18.87203,0.333,0.003,-0.0015
18.881798,0.3225,-0.0015,0.018
18.891566,0.3405,0.0165,0.045
18.901333,0.3465,0.036,0.057
18.911101,0.372,0.036,0.0525
18.920868,0.3855,0.03,0.036
18.930636,0.378,0.0195,0.018
18.940403,0.378,0.0105,0.0015
18.950171,0.351,-0.003,-0.024
18.959938,0.354,-0.012,-0.0165
18.969706,0.3285,-0.009,-0.0015
18.979474,0.33,0.003,0.021
18.989241,0.3285,0.0225,0.045
18.999009,0.345,0.0225,0.0495
19.008776,0.369,0.039,0.057
19.018544,0.381,0.036,0.0435
19.028311,0.3825,0.0135,0.0225
19.038079,0.3735,0.012,0.003
19.047846,0.3615,0.0045,-0.0225
19.057614,0.3495,-0.0105,-0.0195
19.067382,0.33,-0.0105,-0.006
19.077149,0.3315,0.0,0.012
19.086917,0.333,0.0165,0.039
19.096684,0.348,0.024,0.0555
19.106452,0.3645,0.0345,0.0525
19.116219,0.3885,0.033,0.0405
19.125987,0.378,0.0225,0.027
19.135754,0.3735,0.006,-0.0075
19.145522,0.3645,-0.0015,-0.012
19.15529,0.3495,-0.0105,-0.0225
19.165057,0.333,-0.0105,-0.018
19.174825,0.3225,-0.0015,0.006
19.184592,0.339,0.0225,0.0285
19.19436,0.348,0.027,0.0465
