Time,M_x [gauss],M_y [gauss],M_z [gauss]
6.489973,0.282,-0.0645,-0.129
6.499742,0.3015,-0.063,-0.123
6.50951,0.318,-0.057,-0.1335
6.519279,0.321,-0.063,-0.1665
6.529047,0.318,-0.093,-0.189
6.538816,0.297,-0.102,-0.207
6.548584,0.2835,-0.111,-0.213
6.558353,0.2715,-0.108,-0.2085
6.568121,0.2655,-0.0945,-0.189
6.57789,0.2715,-0.0855,-0.159
6.587659,0.2895,-0.0645,-0.1335
6.597427,0.294,-0.06,-0.1245
6.607196,0.3105,-0.0585,-0.144
6.616964,0.324,-0.069,-0.1575
6.626733,0.312,-0.078,-0.1815
6.636501,0.303,-0.0975,-0.204
6.64627,0.2895,-0.1095,-0.2115
6.656038,0.2715,-0.114,-0.216
6.665807,0.2685,-0.1035,-0.1905
6.675575,0.2625,-0.093,-0.162
6.685344,0.2865,-0.069,-0.1425
6.695113,0.294,-0.0645,-0.132
6.704881,0.3105,-0.0585,-0.1275
6.71465,0.3225,-0.072,-0.1575
6.724418,0.3135,-0.084,-0.18
6.734187,0.312,-0.1065,-0.1965
6.743955,0.2955,-0.1125,-0.2145
6.753724,0.2775,-0.1095,-0.2145
6.763492,0.267,-0.1095,-0.1935
6.773261,0.2595,-0.0945,-0.168
6.783029,0.2745,-0.0765,-0.144
6.792798,0.2835,-0.0615,-0.126
6.802567,0.306,-0.0615,-0.129
6.812335,0.3105,-0.0615,-0.15
6.822104,0.3195,-0.069,-0.1755
6.831872,0.306,-0.087,-0.1935
6.841641,0.297,-0.1065,-0.213
6.851409,0.279,-0.111,-0.2115
6.861178,0.258,-0.111,-0.198
6.870946,0.2625,-0.09,-0.1725
6.880715,0.2745,-0.0855,-0.1455
6.890483,0.279,-0.0705,-0.1335
6.900252,0.309,-0.057,-0.1305
6.910021,0.3135,-0.057,-0.141
6.919789,0.3225,-0.069,-0.1695
6.929558,0.3195,-0.0945,-0.192
6.939326,0.2955,-0.108,-0.207
6.949095,0.288,-0.1125,-0.219
6.958863,0.2685,-0.108,-0.2055
6.968632,0.267,-0.1095,-0.1785
6.9784,0.27,-0.0795,-0.156
6.988169,0.276,-0.072,-0.1365
6.997937,0.288,-0.06,-0.135
7.00771,0.309,-0.06,-0.138
7.017483,0.312,-0.0705,-0.1545
7.027256,0.303,-0.09,-0.186
7.037029,0.3045,-0.096,-0.207
7.046802,0.276,-0.102,-0.2295
7.056575,0.2805,-0.114,-0.2055
7.066348,0.252,-0.1035,-0.1755
7.076121,0.273,-0.0885,-0.1485
7.085894,0.285,-0.075,-0.132
7.095667,0.2895,-0.0615,-0.1245
7.10544,0.3165,-0.066,-0.1245
7.115213,0.3285,-0.063,-0.153
7.124986,0.315,-0.0855,-0.1815
7.134759,0.3045,-0.1005,-0.21
7.144532,0.2895,-0.111,-0.2115
7.154305,0.27,-0.1215,-0.213
7.164078,0.2595,-0.105,-0.1875
7.173851,0.2655,-0.0795,-0.156
7.183624,0.2835,-0.0735,-0.144
7.193397,0.291,-0.0585,-0.126
7.20317,0.306,-0.0645,-0.126
7.212943,0.3225,-0.0645,-0.1425
7.222716,0.3195,-0.087,-0.1725
7.232489,0.3105,-0.0975,-0.1995
7.242262,0.2895,-0.108,-0.213
7.252035,0.27,-0.1215,-0.21
7.261808,0.2685,-0.102,-0.1905
7.271581,0.27,-0.099,-0.162
7.281354,0.273,-0.0765,-0.1545
7.291127,0.2865,-0.0645,-0.123
7.3009,0.309,-0.0555,-0.129
7.310673,0.318,-0.0615,-0.1425
7.320446,0.3135,-0.072,-0.171
7.330219,0.312,-0.099,-0.195
7.339992,0.3015,-0.105,-0.216
7.349765,0.2775,-0.1035,-0.216
7.359538,0.2685,-0.1035,-0.201
7.369311,0.2625,-0.0885,-0.171
7.379084,0.2625,-0.0825,-0.141
7.388857,0.2835,-0.066,-0.138
7.39863,0.3045,-0.054,-0.132
7.408403,0.3135,-0.0585,-0.138
7.418176,0.3195,-0.0735,-0.162
7.427949,0.315,-0.09,-0.183
7.437722,0.3,-0.108,-0.2025
7.447495,0.291,-0.1095,-0.213
7.457268,0.2715,-0.114,-0.207
7.467041,0.246,-0.096,-0.1815
7.476814,0.2685,-0.078,-0.1545
7.486587,0.282,-0.0675,-0.1365
7.49636,0.303,-0.0585,-0.126
7.506133,0.3075,-0.0585,-0.138
7.515906,0.321,-0.0765,-0.1635
7.525679,0.3105,-0.0855,-0.1815
7.535452,0.3,-0.1005,-0.213
7.545225,0.2925,-0.1185,-0.225
7.554998,0.276,-0.111,-0.219
7.564771,0.267,-0.1035,-0.189
7.574544,0.264,-0.087,-0.162
7.584317,0.276,-0.072,-0.1365
7.59409,0.2985,-0.06,-0.129
7.603863,0.312,-0.0645,-0.1365
7.613636,0.318,-0.0615,-0.153
7.623409,0.3075,-0.078,-0.1815
7.633182,0.3045,-0.0975,-0.204
7.642955,0.291,-0.1065,-0.213
7.652728,0.276,-0.1155,-0.2115
7.662501,0.27,-0.0975,-0.1935
7.672274,0.2655,-0.093,-0.1575
7.682047,0.273,-0.075,-0.138
7.69182,0.297,-0.0615,-0.135
7.701593,0.306,-0.0645,-0.129
7.711366,0.3225,-0.0585,-0.147
7.721139,0.3165,-0.078,-0.1785
7.730912,0.315,-0.0975,-0.198
7.740685,0.291,-0.1125,-0.2145
7.750458,0.2715,-0.1095,-0.222
7.760231,0.2715,-0.1095,-0.1995
7.770004,0.2625,-0.0975,-0.1755
7.779777,0.2685,-0.0825,-0.15
7.78955,0.285,-0.063,-0.1245
7.799323,0.3,-0.06,-0.123
7.809096,0.321,-0.066,-0.1395
7.818869,0.3045,-0.0765,-0.168
7.828642,0.312,-0.0885,-0.1845
7.838415,0.303,-0.102,-0.2085
7.848188,0.2805,-0.1185,-0.204
7.857961,0.2655,-0.111,-0.2025
7.867734,0.2685,-0.1005,-0.1785
7.877507,0.2655,-0.087,-0.1455
7.88728,0.2865,-0.0675,-0.1335
7.897053,0.3045,-0.057,-0.126
7.906826,0.3,-0.066,-0.1425
7.916599,0.327,-0.0705,-0.1635
7.926372,0.3105,-0.0915,-0.1875
7.936145,0.2955,-0.102,-0.2115
7.945918,0.288,-0.108,-0.2145
7.955691,0.267,-0.1215,-0.207
7.965464,0.267,-0.105,-0.186
7.975237,0.2625,-0.084,-0.1575
7.985007,0.2805,-0.0765,-0.138
7.994778,0.3045,-0.057,-0.1335
8.004548,0.303,-0.063,-0.1275
8.014319,0.3195,-0.072,-0.162
8.024089,0.312,-0.0855,-0.1815
8.03386,0.3,-0.1005,-0.2085
8.04363,0.2895,-0.1155,-0.213
8.053401,0.2625,-0.1095,-0.2085
8.063172,0.2655,-0.102,-0.1845
8.072942,0.2655,-0.087,-0.159
8.082713,0.2715,-0.0675,-0.15
8.092483,0.2895,-0.0705,-0.12
8.102254,0.3105,-0.0585,-0.1245
8.112024,0.3195,-0.066,-0.1425
8.121795,0.312,-0.0855,-0.174
8.131565,0.3135,-0.096,-0.198
8.141336,0.291,-0.1065,-0.219
8.151106,0.279,-0.1035,-0.21
8.160877,0.2595,-0.1065,-0.192
8.170647,0.27,-0.0915,-0.162
8.180418,0.264,-0.0765,-0.1455
8.190188,0.2895,-0.06,-0.1215
8.199959,0.309,-0.0555,-0.1275
8.209729,0.315,-0.054,-0.138
8.2195,0.3195,-0.0765,-0.1755
8.229271,0.3105,-0.087,-0.195
8.239041,0.2985,-0.099,-0.2175
8.248812,0.2775,-0.1155,-0.2175
8.258582,0.2715,-0.1095,-0.2055
8.268353,0.2655,-0.093,-0.1635
8.278123,0.2745,-0.075,-0.1605
8.287894,0.285,-0.069,-0.126
8.297664,0.3015,-0.063,-0.132
8.307435,0.321,-0.066,-0.1365
8.317205,0.3195,-0.072,-0.1695
8.326976,0.306,-0.0855,-0.1995
8.336746,0.3135,-0.1005,-0.213
8.346517,0.279,-0.1125,-0.2205
8.356287,0.2685,-0.1095,-0.21
8.366058,0.2625,-0.0975,-0.183
8.375829,0.27,-0.081,-0.1485
8.385599,0.282,-0.069,-0.126
8.39537,0.3045,-0.0615,-0.126
8.40514,0.3105,-0.063,-0.138
8.414911,0.3195,-0.0645,-0.165
8.424681,0.3165,-0.0795,-0.1845
8.434452,0.3015,-0.102,-0.2115
8.444222,0.285,-0.1035,-0.2145
8.453993,0.267,-0.111,-0.2175
8.463763,0.264,-0.108,-0.189
8.473534,0.2655,-0.081,-0.1545
8.483304,0.2775,-0.0645,-0.141
8.493075,0.3015,-0.0615,-0.1305
8.502845,0.315,-0.0585,-0.1305
8.512616,0.327,-0.0705,-0.159
8.522387,0.321,-0.0855,-0.1875
8.532157,0.306,-0.1125,-0.2145
8.541928,0.2925,-0.105,-0.225
8.551698,0.2775,-0.1125,-0.2145
8.561469,0.2655,-0.108,-0.195
8.571239,0.2685,-0.0915,-0.1605
8.58101,0.2745,-0.075,-0.1395
8.59078,0.2925,-0.063,-0.132
8.600551,0.303,-0.0585,-0.1305
8.610321,0.321,-0.0645,-0.153
8.620092,0.3195,-0.0885,-0.171
8.629862,0.309,-0.087,-0.201
8.639633,0.2985,-0.108,-0.2175
8.649403,0.276,-0.114,-0.21
8.659174,0.27,-0.1065,-0.195
8.668944,0.264,-0.0945,-0.165
8.678715,0.276,-0.0735,-0.1425
8.688486,0.2925,-0.063,-0.1335
8.698256,0.3075,-0.0645,-0.132
8.708027,0.321,-0.0555,-0.138
8.717797,0.3225,-0.0795,-0.168
8.727568,0.315,-0.0915,-0.195
8.737338,0.303,-0.1035,-0.204
8.747109,0.2685,-0.1095,-0.216
8.756879,0.27,-0.108,-0.1995
8.76665,0.255,-0.096,-0.1785
8.77642,0.273,-0.084,-0.1455
8.786191,0.279,-0.0645,-0.129
8.795961,0.306,-0.0615,-0.1215
8.805732,0.3,-0.06,-0.129
8.815502,0.3225,-0.072,-0.1665
8.825273,0.3135,-0.081,-0.192
8.835044,0.297,-0.105,-0.21
8.844814,0.285,-0.1185,-0.2145
8.854585,0.267,-0.1095,-0.2055
8.864355,0.267,-0.099,-0.1815
8.874126,0.2715,-0.087,-0.156
8.883896,0.2805,-0.0705,-0.123
8.893667,0.3015,-0.0705,-0.132
8.903437,0.3135,-0.06,-0.1395
8.913208,0.3225,-0.072,-0.159
8.922978,0.315,-0.0915,-0.189
8.932749,0.3015,-0.0975,-0.204
8.942519,0.2865,-0.111,-0.2235
8.95229,0.267,-0.1095,-0.2115
8.962058,0.27,-0.1005,-0.183
8.971826,0.264,-0.0915,-0.1575
8.981593,0.2745,-0.0705,-0.1365
8.991361,0.291,-0.0615,-0.129
9.001129,0.309,-0.0615,-0.1335
9.010897,0.324,-0.066,-0.156
9.020665,0.318,-0.0795,-0.18
9.030432,0.309,-0.1005,-0.2055
9.0402,0.2895,-0.1095,-0.2145
9.049968,0.279,-0.111,-0.2085
9.059736,0.264,-0.1065,-0.2025
9.069504,0.264,-0.0915,-0.168
9.079272,0.2775,-0.072,-0.1425
9.089039,0.294,-0.072,-0.1335
9.098807,0.3105,-0.0585,-0.1275
9.108575,0.312,-0.066,-0.1485
9.118343,0.3105,-0.084,-0.1725
9.128111,0.312,-0.102,-0.201
9.137879,0.291,-0.1125,-0.2145
9.147646,0.267,-0.108,-0.207
9.157414,0.267,-0.108,-0.204
9.167182,0.258,-0.105,-0.1845
9.17695,0.2775,-0.0765,-0.147
9.186718,0.2865,-0.0645,-0.132
9.196486,0.2955,-0.0555,-0.1275
9.206253,0.3075,-0.0645,-0.138
9.216021,0.3195,-0.072,-0.171
9.225789,0.3195,-0.09,-0.186
9.235557,0.3,-0.1005,-0.2055
9.245325,0.285,-0.108,-0.2085
9.255092,0.27,-0.1065,-0.204
9.26486,0.264,-0.0945,-0.1785
9.274628,0.276,-0.0735,-0.1515
9.284396,0.2895,-0.0765,-0.1275
9.294164,0.303,-0.0585,-0.132
9.303932,0.3135,-0.057,-0.1305
9.313699,0.3285,-0.0645,-0.1605
9.323467,0.3105,-0.0855,-0.186
9.333235,0.297,-0.093,-0.2115
9.343003,0.2865,-0.117,-0.222
9.352771,0.273,-0.105,-0.207
9.362539,0.258,-0.105,-0.1845
9.372306,0.267,-0.09,-0.159
9.382074,0.276,-0.0645,-0.1335
9.391842,0.2955,-0.0555,-0.126
9.40161,0.3165,-0.0645,-0.132
9.411378,0.3105,-0.066,-0.1515
9.421146,0.3195,-0.087,-0.183
9.430913,0.309,-0.093,-0.195
9.440681,0.2895,-0.111,-0.21
9.450449,0.2775,-0.117,-0.2055
9.460217,0.264,-0.0945,-0.189
9.469985,0.2715,-0.0885,-0.165
9.479752,0.273,-0.0675,-0.138
9.48952,0.291,-0.06,-0.129
9.499288,0.312,-0.063,-0.1305
9.509056,0.3195,-0.069,-0.147
9.518824,0.315,-0.0885,-0.1755
9.528592,0.306,-0.0885,-0.204
9.538359,0.291,-0.1095,-0.213
9.548127,0.279,-0.1125,-0.2115
9.557895,0.264,-0.102,-0.1995
9.567663,0.2595,-0.0915,-0.174
9.577431,0.267,-0.0825,-0.156
9.587199,0.282,-0.0645,-0.126
9.596966,0.309,-0.063,-0.129
9.606734,0.306,-0.063,-0.141
9.616502,0.312,-0.0795,-0.1725
9.62627,0.3075,-0.0915,-0.1935
9.636038,0.2985,-0.1035,-0.219
9.645806,0.279,-0.1155,-0.216
9.655573,0.267,-0.1155,-0.2025
9.665341,0.2625,-0.1005,-0.1665
9.675109,0.2775,-0.0855,-0.1485
9.684877,0.288,-0.0645,-0.138
9.694645,0.3015,-0.06,-0.123
9.704412,0.312,-0.0585,-0.1335
9.71418,0.327,-0.0705,-0.168
9.723948,0.3135,-0.0885,-0.1965
9.733716,0.2985,-0.102,-0.21
9.743484,0.279,-0.1095,-0.2115
9.753252,0.2715,-0.114,-0.2115
9.763019,0.2655,-0.1005,-0.18
9.772787,0.267,-0.0795,-0.1545
9.782555,0.282,-0.0735,-0.1335
9.792323,0.2985,-0.054,-0.129
9.802091,0.3135,-0.0585,-0.135
9.811859,0.3225,-0.0675,-0.156
9.821626,0.324,-0.0945,-0.1785
9.831394,0.3075,-0.105,-0.207
9.841162,0.291,-0.105,-0.2145
9.85093,0.2775,-0.1095,-0.2055
9.860698,0.2655,-0.1005,-0.183
9.870465,0.2625,-0.0885,-0.1575
9.880233,0.276,-0.075,-0.1365
9.890001,0.3,-0.0675,-0.129
9.899769,0.3105,-0.0615,-0.135
9.909537,0.321,-0.0675,-0.162
9.919305,0.318,-0.0885,-0.18
9.929072,0.303,-0.102,-0.2085
9.938843,0.2925,-0.111,-0.219
9.948613,0.27,-0.1005,-0.216
9.958384,0.27,-0.108,-0.189
9.968154,0.2685,-0.0885,-0.168
9.977924,0.2655,-0.0735,-0.1425
9.987695,0.294,-0.066,-0.1275
9.997465,0.309,-0.057,-0.1275
10.007235,0.312,-0.069,-0.135
10.017006,0.3165,-0.087,-0.177
10.026776,0.3075,-0.0915,-0.195
10.036546,0.3045,-0.1095,-0.2085
10.046317,0.2745,-0.1005,-0.2085
10.056087,0.264,-0.108,-0.204
10.065858,0.2655,-0.093,-0.177
10.075628,0.2805,-0.078,-0.1455
10.085398,0.285,-0.0645,-0.1215
10.095169,0.3,-0.0615,-0.129
10.104939,0.3195,-0.0615,-0.144
10.114709,0.3195,-0.0795,-0.1635
10.12448,0.3165,-0.099,-0.195
10.13425,0.2955,-0.1065,-0.2085
10.14402,0.2775,-0.1215,-0.2115
10.153791,0.27,-0.114,-0.207
10.163561,0.2595,-0.099,-0.174
10.173331,0.2745,-0.0855,-0.1515
10.183102,0.276,-0.0675,-0.126
10.192872,0.303,-0.066,-0.135
10.202643,0.315,-0.0615,-0.1425
10.212413,0.318,-0.078,-0.159
10.222183,0.315,-0.0915,-0.1905
10.231954,0.303,-0.0975,-0.2055
10.241724,0.2715,-0.117,-0.2085
10.251494,0.2745,-0.108,-0.213
10.261265,0.2595,-0.1005,-0.174
10.271035,0.27,-0.0855,-0.1545
10.280805,0.2805,-0.0645,-0.1305
10.290576,0.3,-0.0645,-0.1245
10.300346,0.3135,-0.0615,-0.129
10.310117,0.327,-0.0645,-0.1575
10.319887,0.321,-0.087,-0.1785
10.329657,0.303,-0.1005,-0.2055
10.339428,0.285,-0.105,-0.216
10.349198,0.267,-0.1065,-0.2145
10.358968,0.261,-0.102,-0.183
10.368739,0.2625,-0.0945,-0.1605
10.378509,0.282,-0.0855,-0.1395
10.388279,0.2895,-0.063,-0.123
10.39805,0.3045,-0.066,-0.1395
10.40782,0.321,-0.066,-0.1515
10.417591,0.321,-0.075,-0.168
10.427361,0.303,-0.0975,-0.195
10.437131,0.2955,-0.1095,-0.219
10.446902,0.2715,-0.1065,-0.216
10.456672,0.2685,-0.114,-0.2055
10.466442,0.2625,-0.0885,-0.174
10.476213,0.273,-0.0855,-0.144
10.485983,0.2925,-0.0585,-0.1305
10.495753,0.303,-0.0585,-0.129
10.505524,0.3165,-0.0645,-0.141
10.515294,0.324,-0.078,-0.168
10.525064,0.3045,-0.0945,-0.1905
10.534835,0.297,-0.1065,-0.2175
10.544605,0.2715,-0.1095,-0.2145
10.554376,0.261,-0.105,-0.1995
10.564146,0.2685,-0.0915,-0.1695
10.573916,0.2715,-0.0825,-0.147
10.583687,0.282,-0.0615,-0.129
10.593457,0.3105,-0.0675,-0.129
10.603227,0.315,-0.063,-0.1395
10.612998,0.324,-0.0705,-0.1635
10.622768,0.309,-0.0855,-0.1905
10.632538,0.3045,-0.108,-0.207
10.642309,0.2865,-0.1125,-0.2205
10.652079,0.267,-0.102,-0.2085
10.66185,0.2655,-0.102,-0.18
10.67162,0.27,-0.0825,-0.156
10.68139,0.2835,-0.0705,-0.129
10.691161,0.306,-0.0705,-0.123
10.700931,0.3105,-0.06,-0.126
10.710701,0.321,-0.075,-0.1665
10.720472,0.315,-0.09,-0.1875
10.730242,0.303,-0.0885,-0.2115
10.740012,0.282,-0.114,-0.2205
10.749783,0.267,-0.1095,-0.2145
10.759553,0.255,-0.105,-0.1875
10.769324,0.2655,-0.093,-0.159
10.779094,0.282,-0.0765,-0.1335
10.788864,0.297,-0.0615,-0.1245
10.798635,0.309,-0.0645,-0.1245
10.808405,0.3225,-0.0675,-0.1455
10.818175,0.3165,-0.0825,-0.18
10.827946,0.306,-0.09,-0.201
10.837716,0.3,-0.105,-0.2025
10.847486,0.2685,-0.108,-0.2055
10.857257,0.2715,-0.099,-0.192
10.867027,0.267,-0.09,-0.165
10.876798,0.2865,-0.0735,-0.1455
10.886568,0.2835,-0.063,-0.12
10.896338,0.318,-0.063,-0.129
10.906109,0.3075,-0.069,-0.1485
10.915876,0.318,-0.084,-0.174
10.925644,0.306,-0.1035,-0.1965
10.935411,0.2895,-0.108,-0.216
10.945179,0.27,-0.114,-0.21
10.954947,0.2625,-0.1065,-0.1995
10.964714,0.258,-0.0945,-0.168
10.974482,0.2805,-0.081,-0.15
10.984249,0.291,-0.0675,-0.123
10.994017,0.303,-0.0645,-0.129
11.003785,0.315,-0.063,-0.1485
11.013552,0.327,-0.0735,-0.168
11.02332,0.306,-0.099,-0.1905
11.033087,0.3105,-0.1095,-0.2115
11.042855,0.2865,-0.1095,-0.222
11.052623,0.276,-0.1125,-0.2115
11.06239,0.276,-0.096,-0.1815
11.072158,0.2685,-0.0855,-0.15
11.081925,0.282,-0.063,-0.1275
11.091693,0.303,-0.054,-0.1305
11.101461,0.3105,-0.06,-0.1395
11.111228,0.3195,-0.069,-0.1665
11.120996,0.306,-0.0885,-0.1935
11.130763,0.303,-0.108,-0.213
11.140531,0.2805,-0.1065,-0.2115
11.150299,0.2655,-0.1095,-0.207
11.160066,0.2685,-0.1095,-0.18
11.169834,0.2715,-0.0825,-0.1485
11.179601,0.273,-0.0675,-0.1395
11.189369,0.297,-0.0675,-0.1335
11.199137,0.312,-0.0525,-0.129
11.208904,0.3225,-0.069,-0.156
11.218672,0.3255,-0.0825,-0.1785
11.228439,0.297,-0.0975,-0.2085
11.238207,0.2865,-0.114,-0.216
11.247975,0.2685,-0.108,-0.21
11.257742,0.2655,-0.108,-0.195
11.26751,0.255,-0.087,-0.1605
11.277277,0.2805,-0.069,-0.135
11.287045,0.288,-0.0705,-0.1275
11.296813,0.306,-0.054,-0.123
11.30658,0.309,-0.066,-0.15
11.316348,0.327,-0.078,-0.18
11.326115,0.3015,-0.096,-0.198
11.335883,0.2925,-0.111,-0.207
11.34565,0.2745,-0.1035,-0.21
11.355418,0.264,-0.1065,-0.192
11.365186,0.267,-0.0915,-0.1635
11.374953,0.2745,-0.0795,-0.144
11.384721,0.2865,-0.06,-0.129
11.394488,0.3105,-0.0585,-0.138
11.404256,0.327,-0.066,-0.144
11.414024,0.3195,-0.0675,-0.171
11.423791,0.312,-0.0945,-0.201
11.433559,0.3,-0.1095,-0.2145
11.443326,0.288,-0.1155,-0.2085
11.453094,0.2715,-0.114,-0.1995
11.462862,0.2595,-0.099,-0.1725
11.472629,0.2715,-0.0855,-0.1545
11.482397,0.285,-0.0585,-0.135
11.492164,0.3,-0.0645,-0.1305
11.501932,0.3165,-0.063,-0.138
11.5117,0.3165,-0.072,-0.1665
11.521467,0.3,-0.0945,-0.189
11.531235,0.294,-0.096,-0.2115
11.541002,0.276,-0.108,-0.213
11.55077,0.2655,-0.1125,-0.2025
11.560538,0.2595,-0.102,-0.1695
11.570305,0.2655,-0.0855,-0.15
11.580073,0.2745,-0.066,-0.132
11.58984,0.2985,-0.06,-0.1185
11.599608,0.3075,-0.0615,-0.132
11.609376,0.321,-0.0585,-0.1575
11.619143,0.3165,-0.0855,-0.183
11.628911,0.306,-0.099,-0.213
