Time,A_x [g],A_y [g],A_z [g]
5.187643,0.0,0.842112,0.514624
5.18838,0.046784,0.795328,0.514624
5.189118,0.0,0.795328,0.46784
5.189855,0.0,0.795328,0.46784
5.190593,0.0,0.842112,0.46784
5.19133,0.046784,0.842112,0.421056
5.192068,0.046784,0.795328,0.46784
5.192805,0.0,0.795328,0.46784
5.193543,0.0,0.795328,0.514624
5.19428,0.046784,0.795328,0.46784
5.195018,0.0,0.795328,0.46784
5.195755,0.0,0.842112,0.46784
5.196493,-0.046784,0.842112,0.46784
5.19723,0.0,0.842112,0.46784
5.197968,0.0,0.842112,0.514624
5.198705,0.0,0.842112,0.514624
5.199443,0.0,0.795328,0.514624
5.20018,0.0,0.795328,0.46784
5.200918,0.0,0.795328,0.514624
5.201655,0.0,0.795328,0.46784
5.202393,0.046784,0.795328,0.514624
5.20313,0.0,0.795328,0.514624
5.203868,0.0,0.795328,0.514624
5.204606,0.0,0.795328,0.514624
5.205343,0.0,0.795328,0.514624
5.206081,0.0,0.842112,0.46784
5.206818,0.0,0.842112,0.514624
5.207556,0.0,0.795328,0.561408
5.208293,0.0,0.795328,0.46784
5.209031,0.0,0.842112,0.514624
5.209768,0.0,0.842112,0.514624
5.210506,0.046784,0.842112,0.514624
5.211243,0.0,0.795328,0.46784
5.211981,-0.046784,0.795328,0.514624
5.212718,0.0,0.795328,0.46784
5.213456,0.0,0.842112,0.46784
5.214193,0.0,0.842112,0.46784
5.214931,0.0,0.795328,0.46784
5.215668,0.0,0.795328,0.46784
5.216406,0.0,0.795328,0.46784
5.217143,0.0,0.842112,0.514624
5.217881,0.046784,0.842112,0.514624
5.218618,0.046784,0.795328,0.46784
5.219356,0.046784,0.842112,0.46784
5.220093,0.0,0.842112,0.514624
5.220831,0.0,0.842112,0.514624
5.221568,0.0,0.795328,0.514624
5.222306,-0.046784,0.795328,0.561408
5.223043,0.0,0.795328,0.46784
5.223781,0.0,0.795328,0.514624
5.224518,0.0,0.842112,0.514624
5.225256,0.0,0.842112,0.514624
5.225993,0.0,0.842112,0.514624
5.226731,0.0,0.842112,0.514624
5.227468,0.0,0.795328,0.514624
5.228206,0.0,0.795328,0.514624
5.228943,0.0,0.795328,0.561408
5.229681,0.0,0.795328,0.514624
5.230418,0.0,0.748544,0.561408
5.231156,0.0,0.795328,0.561408
5.231893,0.0,0.795328,0.561408
5.232631,0.0,0.842112,0.514624
5.233368,0.046784,0.842112,0.46784
5.234106,0.0,0.795328,0.514624
5.234843,0.0,0.795328,0.514624
5.235581,0.0,0.795328,0.514624
5.236318,0.046784,0.842112,0.514624
5.237056,0.0,0.842112,0.514624
5.237793,0.046784,0.795328,0.46784
5.238531,0.046784,0.842112,0.46784
5.239268,-0.046784,0.842112,0.514624
5.240006,0.0,0.842112,0.46784
5.240743,0.0,0.795328,0.514624
5.241481,0.0,0.795328,0.514624
5.242218,0.046784,0.795328,0.561408
5.242956,0.046784,0.842112,0.514624
5.243693,0.046784,0.842112,0.514624
5.244431,0.0,0.795328,0.514624
5.245168,-0.046784,0.795328,0.514624
5.245906,0.0,0.795328,0.514624
5.246643,0.0,0.842112,0.46784
5.247381,0.0,0.795328,0.46784
5.248118,0.0,0.795328,0.421056
5.248856,0.0,0.795328,0.421056
5.249593,0.0,0.748544,0.46784
5.250331,0.0,0.842112,0.514624
5.251068,0.046784,0.842112,0.514624
5.251806,0.046784,0.842112,0.514624
5.252543,0.0,0.842112,0.46784
5.253281,-0.046784,0.842112,0.46784
5.254018,0.0,0.842112,0.46784
5.254756,0.0,0.795328,0.46784
5.255493,0.0,0.795328,0.46784
5.256231,0.0,0.795328,0.46784
5.256968,0.0,0.842112,0.46784
5.257706,0.0,0.842112,0.46784
5.258443,0.0,0.842112,0.46784
5.259181,0.046784,0.795328,0.514624
5.259918,0.0,0.795328,0.46784
5.260656,0.0,0.795328,0.46784
5.261393,0.046784,0.795328,0.46784
5.262131,0.0,0.842112,0.421056
5.262868,0.0,0.842112,0.421056
5.263606,0.0,0.842112,0.421056
5.264343,0.0,0.795328,0.46784
5.265081,0.0,0.795328,0.46784
5.265818,0.0,0.795328,0.46784
5.266556,0.0,0.795328,0.514624
5.267293,0.0,0.795328,0.514624
5.268031,0.0,0.795328,0.514624
5.268768,-0.046784,0.795328,0.46784
5.269506,0.0,0.795328,0.46784
5.270243,0.0,0.795328,0.514624
5.270981,-0.046784,0.795328,0.46784
5.271719,-0.046784,0.842112,0.514624
5.272456,0.0,0.795328,0.514624
5.273194,0.0,0.795328,0.46784
5.273931,0.046784,0.795328,0.514624
5.274669,0.0,0.795328,0.46784
5.275406,0.0,0.795328,0.46784
5.276144,-0.046784,0.795328,0.421056
5.276881,0.0,0.795328,0.514624
5.277619,0.0,0.795328,0.514624
5.278356,0.0,0.795328,0.421056
5.279094,0.0,0.842112,0.46784
5.279831,-0.046784,0.842112,0.46784
5.280569,0.0,0.842112,0.46784
5.281306,0.0,0.842112,0.514624
5.282044,0.0,0.795328,0.514624
5.282781,0.046784,0.795328,0.421056
5.283519,0.046784,0.795328,0.421056
5.284256,0.0,0.842112,0.46784
5.284994,0.046784,0.842112,0.514624
5.285731,0.0,0.795328,0.46784
5.286469,0.0,0.795328,0.514624
5.287206,0.0,0.842112,0.514624
5.287944,-0.046784,0.795328,0.46784
5.288681,0.0,0.842112,0.46784
5.289419,0.0,0.842112,0.421056
5.290156,0.0,0.842112,0.421056
5.290894,0.0,0.842112,0.46784
5.291631,0.0,0.795328,0.46784
5.292369,-0.046784,0.795328,0.46784
5.293106,0.0,0.842112,0.561408
5.293844,0.0,0.795328,0.46784
5.294581,0.0,0.795328,0.46784
5.295319,0.0,0.795328,0.46784
5.296056,0.0,0.842112,0.46784
5.296794,0.0,0.795328,0.514624
5.297531,0.0,0.795328,0.46784
5.298269,-0.046784,0.842112,0.46784
5.299006,0.0,0.842112,0.514624
5.299744,-0.046784,0.842112,0.46784
5.300481,0.0,0.795328,0.46784
5.301219,0.0,0.842112,0.46784
5.301956,0.046784,0.795328,0.46784
5.302694,0.046784,0.748544,0.46784
5.303431,0.046784,0.748544,0.514624
5.304169,0.046784,0.795328,0.514624
5.304906,0.0,0.795328,0.514624
5.305644,0.046784,0.842112,0.46784
5.306381,0.0,0.842112,0.514624
5.307114,0.046784,0.842112,0.514624
5.307846,0.0,0.795328,0.46784
5.308579,0.0,0.795328,0.46784
5.309311,0.0,0.842112,0.46784
5.310044,0.046784,0.842112,0.421056
5.310776,0.046784,0.842112,0.46784
5.311509,0.0,0.795328,0.514624
5.312241,0.0,0.888896,0.46784
5.312974,0.046784,0.842112,0.46784
5.313706,0.046784,0.795328,0.46784
5.314439,0.0,0.842112,0.46784
5.315171,0.0,0.795328,0.421056
5.315904,0.0,0.795328,0.421056
5.316636,0.0,0.795328,0.46784
5.317369,0.0,0.795328,0.514624
5.318101,0.0,0.842112,0.46784
5.318834,0.0,0.842112,0.514624
5.319566,0.0,0.795328,0.514624
5.320299,0.0,0.795328,0.514624
5.321031,0.0,0.795328,0.514624
5.321764,-0.046784,0.842112,0.46784
5.322496,0.0,0.888896,0.514624
5.323229,0.0,0.842112,0.46784
5.323961,0.0,0.795328,0.514624
5.324694,0.046784,0.795328,0.46784
5.325426,0.0,0.795328,0.46784
5.326159,0.0,0.795328,0.46784
5.326891,-0.046784,0.748544,0.514624
5.327624,0.0,0.795328,0.46784
5.328356,0.0,0.795328,0.514624
5.329089,0.0,0.842112,0.514624
5.329821,0.0,0.795328,0.514624
5.330554,0.046784,0.795328,0.514624
5.331286,0.046784,0.795328,0.46784
5.332019,0.0,0.795328,0.514624
5.332751,0.0,0.748544,0.514624
5.333484,0.0,0.748544,0.46784
5.334216,0.0,0.795328,0.46784
5.334949,0.0,0.795328,0.46784
5.335681,0.0,0.795328,0.46784
5.336414,0.0,0.795328,0.514624
5.337146,0.0,0.748544,0.514624
5.337879,0.0,0.795328,0.46784
5.338611,0.0,0.842112,0.46784
5.339344,0.046784,0.842112,0.46784
5.340076,0.0,0.842112,0.46784
5.340809,0.0,0.888896,0.46784
5.341541,0.0,0.842112,0.46784
5.342274,0.0,0.842112,0.46784
5.343006,0.0,0.842112,0.46784
5.343739,0.0,0.795328,0.514624
5.344471,-0.046784,0.795328,0.46784
5.345204,0.0,0.842112,0.46784
5.345936,0.0,0.842112,0.46784
5.346669,0.0,0.842112,0.421056
5.347401,0.0,0.842112,0.421056
5.348134,0.0,0.842112,0.421056
5.348866,0.0,0.795328,0.46784
5.349599,0.0,0.795328,0.46784
5.350331,-0.046784,0.795328,0.46784
5.351064,-0.046784,0.842112,0.514624
5.351796,0.0,0.795328,0.514624
5.352529,-0.046784,0.795328,0.46784
5.353261,0.0,0.795328,0.514624
5.353994,0.0,0.795328,0.421056
5.354727,0.046784,0.795328,0.46784
5.355459,0.046784,0.842112,0.514624
5.356192,0.0,0.842112,0.514624
5.356924,0.0,0.842112,0.46784
5.357657,-0.046784,0.795328,0.46784
5.358389,0.0,0.795328,0.46784
5.359122,0.0,0.842112,0.46784
5.359854,0.0,0.842112,0.514624
5.360587,0.0,0.842112,0.514624
5.361319,0.0,0.795328,0.514624
5.362052,0.0,0.842112,0.46784
5.362784,-0.046784,0.842112,0.46784
5.363517,0.0,0.842112,0.46784
5.364249,0.0,0.888896,0.514624
5.364982,0.046784,0.842112,0.421056
5.365714,0.0,0.795328,0.46784
5.366447,0.0,0.795328,0.46784
5.367179,0.0,0.842112,0.46784
5.367912,0.0,0.842112,0.514624
5.368644,0.046784,0.842112,0.46784
5.369377,0.046784,0.842112,0.46784
5.370109,0.0,0.842112,0.46784
5.370842,0.046784,0.795328,0.561408
5.371574,0.0,0.748544,0.514624
5.372307,0.046784,0.795328,0.514624
5.373039,0.046784,0.795328,0.46784
5.373772,0.0,0.795328,0.421056
5.374504,0.0,0.842112,0.514624
5.375237,0.0,0.842112,0.514624
5.375969,0.0,0.842112,0.514624
5.376702,0.0,0.795328,0.514624
5.377434,0.0,0.795328,0.46784
5.378167,0.0,0.842112,0.514624
5.378899,0.0,0.842112,0.46784
5.379632,0.046784,0.795328,0.46784
5.380364,0.0,0.748544,0.46784
5.381097,0.0,0.795328,0.46784
5.381829,0.0,0.795328,0.46784
5.382562,-0.046784,0.842112,0.46784
5.383294,-0.046784,0.842112,0.514624
5.384027,0.0,0.842112,0.46784
5.384759,0.0,0.842112,0.46784
5.385492,0.0,0.842112,0.514624
5.386224,0.0,0.842112,0.514624
5.386957,0.0,0.842112,0.46784
5.387689,-0.046784,0.842112,0.514624
5.388422,0.0,0.795328,0.514624
5.389154,-0.046784,0.795328,0.561408
5.389887,-0.046784,0.842112,0.514624
5.390619,0.0,0.795328,0.46784
5.391352,0.0,0.842112,0.514624
5.392084,0.0,0.842112,0.514624
5.392817,0.0,0.795328,0.514624
5.393549,0.0,0.842112,0.46784
5.394282,0.0,0.842112,0.46784
5.395014,0.0,0.842112,0.46784
5.395747,0.0,0.842112,0.514624
5.396479,0.0,0.842112,0.514624
5.397212,0.0,0.842112,0.514624
5.397944,0.0,0.842112,0.561408
5.398677,0.0,0.795328,0.561408
5.399409,0.0,0.842112,0.46784
5.400142,0.0,0.795328,0.46784
5.400874,0.0,0.795328,0.46784
5.401607,0.046784,0.795328,0.514624
5.402339,0.0,0.842112,0.514624
5.403072,0.0,0.842112,0.46784
5.403804,-0.046784,0.842112,0.46784
5.404537,-0.046784,0.842112,0.514624
5.405269,0.0,0.842112,0.46784
5.406002,0.0,0.795328,0.46784
5.406734,0.0,0.795328,0.514624
5.407467,0.046784,0.795328,0.514624
5.408199,0.0,0.795328,0.514624
5.408932,0.0,0.795328,0.514624
5.409664,0.0,0.795328,0.514624
5.410397,0.0,0.795328,0.561408
5.411129,0.0,0.795328,0.514624
5.411862,-0.046784,0.795328,0.514624
5.412594,0.0,0.795328,0.514624
5.413327,0.0,0.795328,0.514624
5.414059,0.0,0.795328,0.514624
5.414792,0.0,0.795328,0.46784
5.415524,0.0,0.795328,0.46784
5.416257,0.0,0.842112,0.514624
5.416989,0.0,0.795328,0.514624
5.417722,-0.046784,0.795328,0.514624
5.418454,-0.046784,0.795328,0.46784
5.419187,0.0,0.795328,0.46784
5.419919,0.0,0.795328,0.46784
5.420652,0.0,0.795328,0.46784
5.421384,0.0,0.795328,0.514624
5.422117,0.046784,0.795328,0.514624
5.422849,0.046784,0.842112,0.514624
5.423582,0.0,0.795328,0.46784
5.424314,0.0,0.795328,0.46784
5.425047,0.046784,0.795328,0.514624
5.425779,0.0,0.795328,0.514624
5.426512,0.0,0.842112,0.561408
5.427244,0.0,0.748544,0.514624
5.427977,0.0,0.795328,0.46784
5.428709,-0.046784,0.748544,0.514624
5.429442,-0.046784,0.795328,0.514624
5.430174,0.0,0.795328,0.514624
5.430907,0.0,0.795328,0.46784
5.431639,0.0,0.795328,0.46784
5.432372,0.0,0.795328,0.514624
5.433104,0.0,0.795328,0.46784
5.433837,0.0,0.795328,0.46784
5.434569,0.0,0.842112,0.561408
5.435302,0.0,0.795328,0.514624
5.436034,0.0,0.795328,0.514624
5.436767,0.0,0.795328,0.46784
5.437499,0.046784,0.795328,0.514624
5.438232,0.0,0.795328,0.514624
5.438964,0.0,0.842112,0.514624
5.439697,-0.046784,0.842112,0.46784
5.440429,0.0,0.842112,0.514624
5.441162,0.0,0.842112,0.46784
5.441894,-0.046784,0.795328,0.46784
5.442627,0.0,0.795328,0.514624
5.443359,0.0,0.748544,0.514624
5.444092,0.0,0.795328,0.46784
5.444824,-0.046784,0.795328,0.46784
5.445557,0.0,0.795328,0.46784
5.446289,0.0,0.795328,0.514624
5.447022,0.0,0.795328,0.514624
5.447754,0.0,0.842112,0.46784
5.448487,0.0,0.842112,0.46784
5.449219,0.0,0.842112,0.46784
5.449952,0.0,0.842112,0.514624
5.450684,0.0,0.795328,0.514624
5.451417,0.0,0.795328,0.46784
5.452149,0.0,0.842112,0.421056
5.452882,0.0,0.795328,0.46784
5.453615,0.046784,0.795328,0.421056
5.454347,0.0,0.842112,0.46784
5.45508,0.0,0.842112,0.514624
5.455812,0.0,0.842112,0.561408
5.456545,0.0,0.842112,0.514624
5.457277,0.0,0.888896,0.46784
5.45801,-0.046784,0.842112,0.46784
5.458742,0.0,0.795328,0.46784
5.459475,0.0,0.795328,0.46784
5.460207,0.0,0.795328,0.514624
5.46094,0.0,0.795328,0.514624
5.461672,0.046784,0.795328,0.46784
5.462405,0.046784,0.795328,0.514624
5.463137,0.0,0.795328,0.514624
5.46387,0.0,0.795328,0.514624
5.464602,0.0,0.795328,0.514624
5.465335,0.0,0.795328,0.561408
5.466067,0.0,0.795328,0.514624
5.4668,-0.046784,0.795328,0.514624
5.467532,0.0,0.795328,0.46784
5.468265,0.0,0.795328,0.46784
5.468997,0.0,0.795328,0.46784
5.46973,0.046784,0.795328,0.46784
5.470462,0.0,0.795328,0.514624
5.471195,0.0,0.795328,0.46784
5.471927,0.0,0.795328,0.46784
5.47266,0.0,0.795328,0.514624
5.473392,0.0,0.795328,0.46784
5.474125,0.046784,0.795328,0.46784
5.474857,0.046784,0.842112,0.421056
5.47559,0.0,0.842112,0.514624
5.476322,0.046784,0.842112,0.46784
5.477055,0.046784,0.842112,0.46784
5.477787,0.046784,0.842112,0.46784
5.47852,0.046784,0.795328,0.514624
5.479252,0.0,0.795328,0.46784
5.479985,0.0,0.842112,0.46784
5.480717,0.046784,0.795328,0.514624
5.48145,0.046784,0.842112,0.561408
5.482182,0.046784,0.795328,0.514624
5.482915,0.046784,0.795328,0.514624
5.483647,0.0,0.795328,0.514624
5.48438,0.046784,0.795328,0.514624
5.485112,0.0,0.795328,0.514624
5.485845,0.0,0.795328,0.514624
5.486577,0.0,0.795328,0.514624
5.48731,0.0,0.795328,0.46784
5.488042,0.0,0.795328,0.514624
5.488775,0.0,0.795328,0.514624
5.489507,0.0,0.795328,0.514624
5.49024,0.0,0.842112,0.46784
5.490972,0.0,0.842112,0.46784
5.491705,0.0,0.842112,0.46784
5.492437,0.0,0.842112,0.46784
5.49317,0.0,0.795328,0.46784
5.493902,0.046784,0.795328,0.46784
5.494635,0.0,0.842112,0.421056
5.495367,0.0,0.842112,0.514624
5.4961,0.0,0.842112,0.46784
5.496832,0.0,0.842112,0.46784
5.497565,0.0,0.795328,0.561408
5.498297,-0.046784,0.795328,0.561408
5.49903,0.0,0.795328,0.561408
5.499762,0.0,0.748544,0.514624
5.500495,0.0,0.795328,0.514624
5.501227,0.0,0.795328,0.514624
5.50196,0.0,0.842112,0.46784
5.502692,0.0,0.842112,0.514624
5.503425,0.0,0.842112,0.514624
5.504157,0.0,0.795328,0.514624
5.50489,0.0,0.795328,0.46784
5.505622,-0.046784,0.795328,0.514624
5.506355,-0.046784,0.842112,0.514624
5.507087,0.0,0.842112,0.514624
5.50782,0.0,0.795328,0.514624
5.508552,0.046784,0.795328,0.514624
5.509285,0.046784,0.842112,0.514624
5.510017,0.046784,0.842112,0.561408
5.51075,0.093568,0.842112,0.561408
5.511482,0.046784,0.842112,0.514624
5.512215,0.046784,0.795328,0.514624
5.512947,0.0,0.842112,0.46784
5.51368,0.0,0.842112,0.514624
5.514412,-0.046784,0.795328,0.46784
5.515145,0.0,0.795328,0.46784
5.515877,0.0,0.795328,0.514624
5.51661,0.0,0.842112,0.561408
5.517342,0.0,0.842112,0.514624
5.518075,0.0,0.842112,0.514624
5.518807,0.046784,0.842112,0.46784
5.51954,0.046784,0.842112,0.46784
5.520272,0.0,0.888896,0.46784
5.521005,0.0,0.842112,0.46784
5.521737,0.0,0.795328,0.514624
5.52247,0.046784,0.795328,0.514624
5.523202,0.0,0.795328,0.561408
5.523935,0.0,0.842112,0.46784
5.524667,0.0,0.842112,0.514624
5.5254,0.0,0.795328,0.514624
5.526132,0.046784,0.795328,0.46784
5.526865,-0.046784,0.795328,0.421056
5.527597,0.0,0.795328,0.46784
5.52833,0.0,0.842112,0.421056
5.529062,0.0,0.842112,0.46784
