Time,M_x [gauss],M_y [gauss],M_z [gauss]
11.61734,0.3,-0.09,-0.1995
11.627105,0.2655,-0.0975,-0.171
11.636871,0.2925,-0.066,-0.1365
11.646636,0.318,-0.0795,-0.1845
11.656402,0.2775,-0.1065,-0.1995
11.666167,0.2715,-0.081,-0.144
11.675933,0.3105,-0.0825,-0.162
11.685698,0.2865,-0.1035,-0.2025
11.695463,0.2685,-0.102,-0.1545
11.705229,0.3015,-0.0735,-0.135
11.714994,0.3075,-0.087,-0.1995
11.72476,0.2715,-0.108,-0.1875
11.734525,0.288,-0.072,-0.1335
11.744291,0.3195,-0.0795,-0.1665
11.754056,0.288,-0.096,-0.204
11.763822,0.276,-0.09,-0.147
11.773587,0.3105,-0.0615,-0.144
11.783353,0.303,-0.1005,-0.1995
11.793118,0.261,-0.0975,-0.174
11.802884,0.297,-0.0705,-0.1305
11.812649,0.3105,-0.0825,-0.186
11.822415,0.2685,-0.1095,-0.1965
11.83218,0.2715,-0.0765,-0.144
11.841946,0.315,-0.0675,-0.1605
11.851711,0.2985,-0.1035,-0.204
11.861477,0.267,-0.096,-0.156
11.871242,0.3015,-0.075,-0.144
11.881008,0.303,-0.096,-0.1935
11.890777,0.27,-0.105,-0.1905
11.900546,0.288,-0.075,-0.1335
11.910316,0.3225,-0.075,-0.1755
11.920085,0.2835,-0.111,-0.1965
11.929854,0.2685,-0.081,-0.1515
11.939624,0.3135,-0.0735,-0.15
11.949393,0.3,-0.0945,-0.2055
11.959163,0.2655,-0.0975,-0.1755
11.968932,0.2895,-0.0675,-0.1305
11.978701,0.312,-0.087,-0.189
11.988471,0.2745,-0.102,-0.1965
11.99824,0.279,-0.0735,-0.144
12.008009,0.3,-0.0735,-0.162
12.017779,0.2925,-0.1035,-0.2055
12.027548,0.282,-0.087,-0.162
12.037318,0.306,-0.066,-0.138
12.047087,0.3135,-0.087,-0.1965
12.056856,0.2715,-0.1005,-0.1875
12.066626,0.2925,-0.069,-0.135
12.076395,0.3135,-0.081,-0.1695
12.086165,0.2805,-0.1095,-0.1965
12.095934,0.2715,-0.0855,-0.141
12.105703,0.309,-0.06,-0.15
12.115473,0.297,-0.1005,-0.198
12.125242,0.27,-0.0945,-0.174
12.135011,0.2985,-0.0645,-0.138
12.144781,0.318,-0.0885,-0.198
12.15455,0.276,-0.105,-0.1935
12.16432,0.2775,-0.078,-0.141
12.174089,0.309,-0.0735,-0.162
12.183858,0.294,-0.1005,-0.1965
12.193628,0.2655,-0.0945,-0.171
12.203397,0.315,-0.0645,-0.1455
12.213166,0.2985,-0.099,-0.1995
12.222936,0.273,-0.1065,-0.1785
12.232705,0.279,-0.063,-0.1395
12.242475,0.318,-0.0735,-0.183
12.252244,0.2775,-0.108,-0.21
12.262013,0.276,-0.0765,-0.1485
12.271783,0.3165,-0.069,-0.1515
12.281552,0.3,-0.096,-0.2025
12.291322,0.2685,-0.0915,-0.1635
12.301091,0.2985,-0.066,-0.141
12.31086,0.321,-0.084,-0.198
12.32063,0.282,-0.1035,-0.195
12.330399,0.2745,-0.078,-0.1455
12.340168,0.3165,-0.0735,-0.1665
12.349938,0.2895,-0.108,-0.204
12.359707,0.2775,-0.0915,-0.1515
12.369477,0.3,-0.072,-0.138
12.379246,0.3075,-0.0945,-0.204
12.389015,0.27,-0.1095,-0.1905
12.398785,0.2925,-0.063,-0.1335
12.408554,0.312,-0.0765,-0.1755
12.418323,0.285,-0.1035,-0.201
12.428093,0.282,-0.0795,-0.1425
12.437862,0.315,-0.075,-0.162
12.447632,0.2895,-0.099,-0.2085
12.457401,0.2685,-0.1005,-0.1695
12.46717,0.3015,-0.0705,-0.1455
12.47694,0.3075,-0.09,-0.189
12.486709,0.273,-0.1095,-0.1935
12.496479,0.285,-0.072,-0.1335
12.506248,0.318,-0.0735,-0.1695
12.516017,0.288,-0.099,-0.204
12.525787,0.273,-0.084,-0.153
12.535556,0.309,-0.0735,-0.1515
12.545325,0.3015,-0.0975,-0.1905
12.555095,0.2625,-0.1005,-0.1785
12.564864,0.291,-0.078,-0.1425
12.574634,0.3135,-0.0825,-0.18
12.584403,0.2895,-0.108,-0.2025
12.594172,0.2745,-0.0885,-0.1485
12.603942,0.312,-0.066,-0.1545
12.613711,0.2865,-0.0945,-0.2085
12.62348,0.2775,-0.096,-0.165
12.63325,0.291,-0.06,-0.138
12.643019,0.318,-0.0795,-0.1935
12.652789,0.2745,-0.1095,-0.195
12.662558,0.2895,-0.0765,-0.1425
12.672327,0.3165,-0.0705,-0.1695
12.682097,0.2985,-0.1035,-0.21
12.691866,0.2685,-0.084,-0.153
12.701636,0.3015,-0.0615,-0.1545
12.711405,0.303,-0.093,-0.2055
12.721174,0.2715,-0.099,-0.171
12.730944,0.291,-0.066,-0.1305
12.740713,0.3135,-0.0915,-0.1785
12.750482,0.2685,-0.1125,-0.192
12.760252,0.276,-0.0825,-0.1485
12.770021,0.315,-0.0675,-0.1575
12.779791,0.294,-0.099,-0.2115
12.78956,0.27,-0.093,-0.168
12.799329,0.309,-0.063,-0.1455
12.809099,0.3075,-0.09,-0.1965
12.818868,0.2775,-0.105,-0.1845
12.828637,0.2805,-0.075,-0.138
12.838407,0.3075,-0.0705,-0.1695
12.848176,0.2895,-0.1035,-0.2055
12.857946,0.273,-0.0855,-0.1545
12.867713,0.3045,-0.0645,-0.15
12.877481,0.2985,-0.1005,-0.204
12.887249,0.2595,-0.0915,-0.1785
12.897016,0.2955,-0.0735,-0.15
12.906784,0.318,-0.072,-0.1875
12.916552,0.276,-0.114,-0.2025
12.926319,0.276,-0.0825,-0.141
12.936087,0.309,-0.0735,-0.159
12.945855,0.294,-0.099,-0.207
12.955623,0.27,-0.099,-0.162
12.96539,0.2925,-0.075,-0.144
12.975158,0.3135,-0.09,-0.1965
12.984926,0.276,-0.099,-0.1875
12.994693,0.2865,-0.078,-0.1395
13.004461,0.3225,-0.072,-0.1755
13.014229,0.282,-0.1035,-0.204
13.023996,0.2745,-0.09,-0.156
13.033764,0.303,-0.069,-0.15
13.043532,0.309,-0.099,-0.204
13.0533,0.258,-0.0945,-0.1725
13.063067,0.297,-0.069,-0.1455
13.072835,0.3135,-0.084,-0.1905
13.082603,0.276,-0.099,-0.1965
13.09237,0.2745,-0.0795,-0.1425
13.102138,0.3165,-0.066,-0.162
13.111906,0.2865,-0.096,-0.207
13.121673,0.2685,-0.093,-0.1665
13.131441,0.3015,-0.0675,-0.1365
13.141209,0.3075,-0.087,-0.1875
13.150977,0.2655,-0.102,-0.183
13.160744,0.297,-0.0735,-0.138
13.170512,0.3105,-0.075,-0.171
13.18028,0.288,-0.105,-0.201
13.190047,0.279,-0.0825,-0.15
13.199815,0.315,-0.066,-0.1515
13.209583,0.2955,-0.096,-0.204
13.21935,0.2685,-0.1035,-0.1695
13.229118,0.288,-0.0675,-0.138
13.238886,0.3105,-0.0825,-0.1845
13.248654,0.276,-0.114,-0.1995
13.258421,0.282,-0.072,-0.1425
13.268189,0.3075,-0.081,-0.1605
13.277957,0.288,-0.1005,-0.2085
13.287724,0.276,-0.0855,-0.1575
13.297492,0.312,-0.0675,-0.1395
13.30726,0.3075,-0.093,-0.1995
13.317027,0.27,-0.102,-0.1815
13.326795,0.288,-0.075,-0.1395
13.336563,0.3135,-0.09,-0.1815
13.34633,0.291,-0.1095,-0.201
13.356098,0.2715,-0.0855,-0.15
13.365866,0.3075,-0.069,-0.1515
13.375634,0.2955,-0.0945,-0.213
13.385401,0.276,-0.0975,-0.171
13.395169,0.2895,-0.066,-0.1335
13.404937,0.3105,-0.087,-0.1785
13.414704,0.2715,-0.102,-0.189
13.424472,0.2805,-0.0795,-0.15
13.43424,0.3105,-0.066,-0.1695
13.444007,0.2955,-0.099,-0.195
13.453775,0.261,-0.093,-0.159
13.463543,0.309,-0.072,-0.1455
13.473311,0.312,-0.0915,-0.1905
13.483078,0.273,-0.099,-0.186
13.492846,0.2895,-0.075,-0.135
13.502614,0.315,-0.078,-0.174
13.512381,0.2805,-0.1095,-0.2025
13.522149,0.2715,-0.0855,-0.1365
13.531917,0.3165,-0.0675,-0.144
13.541684,0.297,-0.096,-0.2055
13.551452,0.2745,-0.105,-0.1755
13.56122,0.2985,-0.072,-0.1455
13.570988,0.3075,-0.0885,-0.1845
13.580755,0.2775,-0.0975,-0.195
13.590523,0.276,-0.0765,-0.1425
13.600291,0.312,-0.0675,-0.1605
13.610058,0.288,-0.1125,-0.1995
13.619826,0.2715,-0.093,-0.156
13.629594,0.303,-0.06,-0.138
13.639361,0.309,-0.0945,-0.1935
13.649129,0.2745,-0.111,-0.1875
13.658897,0.2865,-0.072,-0.144
13.668665,0.309,-0.081,-0.1755
13.678432,0.2865,-0.1005,-0.2025
13.6882,0.2745,-0.078,-0.1455
13.697968,0.315,-0.075,-0.1485
13.707735,0.294,-0.0975,-0.2055
13.717503,0.267,-0.102,-0.165
13.727271,0.2895,-0.069,-0.1275
13.737038,0.3075,-0.087,-0.192
13.746806,0.2685,-0.111,-0.189
13.756574,0.2805,-0.078,-0.1395
13.766341,0.312,-0.0705,-0.1605
13.776109,0.294,-0.1005,-0.2055
13.785877,0.2715,-0.0915,-0.156
13.795645,0.2955,-0.0645,-0.1455
13.805412,0.303,-0.0945,-0.1995
13.81518,0.27,-0.1005,-0.1815
13.824948,0.294,-0.0705,-0.132
13.834715,0.3105,-0.0795,-0.186
13.844486,0.288,-0.1005,-0.201
13.854258,0.27,-0.0795,-0.1515
13.864029,0.3285,-0.0705,-0.156
13.8738,0.294,-0.0975,-0.207
13.883571,0.273,-0.0975,-0.1635
13.893342,0.288,-0.0645,-0.1425
13.903113,0.306,-0.0915,-0.186
13.912884,0.276,-0.099,-0.1875
13.922655,0.276,-0.081,-0.1365
13.932426,0.3135,-0.0735,-0.1695
13.942197,0.2925,-0.111,-0.2055
13.951968,0.2715,-0.0915,-0.153
13.961739,0.303,-0.0615,-0.147
13.97151,0.309,-0.0945,-0.2055
13.981282,0.27,-0.105,-0.183
13.991053,0.2925,-0.072,-0.1395
14.000824,0.3105,-0.0795,-0.1785
14.010595,0.2805,-0.102,-0.195
14.020366,0.2835,-0.084,-0.1455
14.030137,0.306,-0.0735,-0.159
14.039908,0.297,-0.108,-0.2085
14.049679,0.267,-0.0885,-0.1635
14.05945,0.3,-0.069,-0.141
14.069221,0.309,-0.0825,-0.198
14.078992,0.2775,-0.111,-0.189
14.088763,0.2835,-0.0795,-0.132
14.098535,0.3075,-0.078,-0.1755
14.108306,0.288,-0.105,-0.207
14.118077,0.2745,-0.093,-0.156
14.127848,0.312,-0.0705,-0.135
14.137619,0.3015,-0.09,-0.198
14.14739,0.2685,-0.1035,-0.1725
14.157161,0.2925,-0.066,-0.1365
14.166932,0.3195,-0.0885,-0.1815
14.176703,0.2775,-0.1065,-0.198
14.186474,0.27,-0.075,-0.141
14.196245,0.3105,-0.069,-0.159
14.206016,0.294,-0.1065,-0.195
14.215787,0.27,-0.09,-0.1575
14.225559,0.3015,-0.0705,-0.1485
14.23533,0.3045,-0.0915,-0.1905
14.245101,0.27,-0.1065,-0.1905
14.254872,0.285,-0.0705,-0.129
14.264643,0.3165,-0.075,-0.165
14.274414,0.2865,-0.0945,-0.2025
14.284185,0.2805,-0.0855,-0.153
14.293956,0.297,-0.0735,-0.15
14.303727,0.303,-0.102,-0.2025
14.313498,0.258,-0.1065,-0.177
14.323269,0.2955,-0.0735,-0.1365
14.33304,0.309,-0.0795,-0.18
14.342812,0.285,-0.102,-0.198
14.352583,0.2805,-0.0735,-0.1395
14.362354,0.3195,-0.063,-0.1635
14.372125,0.2955,-0.096,-0.2085
14.381896,0.2715,-0.102,-0.1635
14.391667,0.3075,-0.0645,-0.1395
14.401438,0.3075,-0.0855,-0.1935
14.411209,0.2745,-0.1005,-0.186
14.42098,0.282,-0.0735,-0.147
14.430751,0.315,-0.072,-0.1725
14.440522,0.288,-0.1095,-0.2025
14.450293,0.27,-0.087,-0.1545
14.460064,0.312,-0.0705,-0.1485
14.469836,0.303,-0.0825,-0.21
14.479607,0.273,-0.096,-0.1725
14.489378,0.291,-0.0705,-0.132
14.499149,0.312,-0.0765,-0.1845
14.50892,0.282,-0.1035,-0.2055
14.518691,0.2775,-0.0825,-0.1455
14.528462,0.312,-0.075,-0.1545
14.538233,0.2985,-0.1035,-0.21
14.548004,0.2715,-0.0885,-0.1635
14.557775,0.3045,-0.069,-0.135
14.567546,0.303,-0.087,-0.192
14.577317,0.2715,-0.111,-0.1905
14.587088,0.2805,-0.0735,-0.1425
14.59686,0.3135,-0.0765,-0.1665
14.606631,0.291,-0.1035,-0.204
14.616402,0.273,-0.084,-0.15
14.626173,0.3105,-0.069,-0.141
14.635944,0.3105,-0.0945,-0.204
14.645715,0.2655,-0.093,-0.1815
14.655486,0.279,-0.0675,-0.1305
14.665257,0.312,-0.081,-0.174
14.675028,0.2775,-0.099,-0.1935
14.684799,0.2745,-0.0855,-0.1425
14.69457,0.312,-0.0675,-0.156
14.704341,0.2985,-0.105,-0.207
14.714113,0.2655,-0.0915,-0.1605
14.723884,0.2985,-0.0615,-0.1395
14.733655,0.3075,-0.084,-0.1875
14.743426,0.2685,-0.1035,-0.1965
14.753197,0.2835,-0.075,-0.138
14.762968,0.321,-0.075,-0.165
14.772739,0.288,-0.1035,-0.204
14.78251,0.27,-0.087,-0.15
14.792281,0.312,-0.0705,-0.15
14.802052,0.312,-0.0945,-0.198
14.811823,0.2745,-0.1005,-0.1785
14.821591,0.288,-0.069,-0.129
14.831359,0.3165,-0.0795,-0.1785
14.841127,0.2865,-0.1065,-0.1965
14.850895,0.276,-0.0825,-0.144
14.860663,0.309,-0.0765,-0.153
14.870431,0.2835,-0.099,-0.2055
14.880199,0.276,-0.1005,-0.1665
14.889967,0.303,-0.072,-0.1425
14.899735,0.312,-0.096,-0.192
14.909502,0.2745,-0.1035,-0.1905
14.91927,0.2925,-0.069,-0.132
14.929038,0.312,-0.0735,-0.1665
14.938806,0.2925,-0.1065,-0.1995
14.948574,0.267,-0.0885,-0.147
14.958342,0.3045,-0.0735,-0.156
14.96811,0.3015,-0.0945,-0.2025
14.977878,0.27,-0.1035,-0.174
14.987646,0.2895,-0.072,-0.1335
14.997414,0.3165,-0.084,-0.186
15.007182,0.273,-0.099,-0.2025
15.01695,0.2805,-0.078,-0.141
15.026717,0.318,-0.075,-0.1545
15.036485,0.2985,-0.0975,-0.204
15.046253,0.273,-0.099,-0.1665
15.056021,0.3,-0.072,-0.1425
15.065789,0.3135,-0.0915,-0.1905
15.075557,0.27,-0.099,-0.1875
15.085325,0.2895,-0.072,-0.135
15.095093,0.312,-0.0795,-0.1635
15.104861,0.2895,-0.0975,-0.1995
15.114629,0.2655,-0.0885,-0.1485
15.124397,0.3135,-0.069,-0.1425
15.134164,0.297,-0.093,-0.1995
15.143932,0.27,-0.1035,-0.174
15.1537,0.2925,-0.0645,-0.135
15.163468,0.3135,-0.081,-0.183
15.173236,0.27,-0.1065,-0.1935
15.183004,0.2805,-0.084,-0.1335
15.192772,0.3075,-0.072,-0.159
15.20254,0.2955,-0.105,-0.2055
15.212308,0.27,-0.081,-0.1545
15.222076,0.3015,-0.066,-0.1455
15.231844,0.306,-0.09,-0.189
15.241612,0.2775,-0.099,-0.1785
15.251379,0.2835,-0.0795,-0.141
15.261147,0.3075,-0.075,-0.177
15.270915,0.285,-0.108,-0.207
15.280683,0.273,-0.087,-0.1515
15.290451,0.3045,-0.069,-0.144
15.300219,0.2985,-0.0945,-0.2085
15.309987,0.2655,-0.1005,-0.1725
15.319755,0.3,-0.0765,-0.141
15.329523,0.321,-0.0915,-0.1785
15.339291,0.282,-0.111,-0.1965
15.349059,0.2775,-0.075,-0.1305
15.358827,0.3075,-0.0765,-0.162
15.368594,0.2955,-0.111,-0.2055
15.378362,0.2745,-0.0885,-0.162
15.38813,0.3,-0.066,-0.1515
15.397898,0.309,-0.0915,-0.195
15.407666,0.2775,-0.0975,-0.1905
15.417434,0.2835,-0.078,-0.1335
15.427202,0.3165,-0.0735,-0.165
15.43697,0.285,-0.096,-0.195
15.446738,0.264,-0.087,-0.1545
15.456506,0.3075,-0.0735,-0.1395
15.466274,0.303,-0.09,-0.1995
15.476041,0.276,-0.102,-0.183
15.485809,0.2895,-0.072,-0.1425
15.495577,0.3165,-0.087,-0.1845
15.505345,0.279,-0.102,-0.1905
15.515113,0.27,-0.0765,-0.141
15.524881,0.3195,-0.072,-0.1605
15.534649,0.282,-0.099,-0.201
15.544417,0.2745,-0.093,-0.1695
15.554185,0.2925,-0.066,-0.1455
15.563953,0.306,-0.087,-0.195
15.573721,0.2655,-0.096,-0.186
15.583489,0.285,-0.069,-0.1275
15.593256,0.312,-0.069,-0.165
15.603024,0.279,-0.1065,-0.204
15.612792,0.261,-0.081,-0.159
15.62256,0.303,-0.072,-0.147
15.632328,0.3,-0.096,-0.1995
15.642096,0.267,-0.0975,-0.1725
15.651864,0.2895,-0.0705,-0.138
15.661632,0.3225,-0.078,-0.18
15.6714,0.288,-0.0975,-0.2055
15.681168,0.276,-0.078,-0.135
15.690936,0.312,-0.0795,-0.1635
15.700704,0.3,-0.096,-0.204
15.710471,0.2655,-0.096,-0.1605
15.720239,0.2985,-0.0675,-0.1425
15.730007,0.3075,-0.0855,-0.198
15.739775,0.27,-0.1005,-0.1875
15.749543,0.285,-0.081,-0.138
15.759311,0.3105,-0.0795,-0.1635
15.769079,0.276,-0.1065,-0.2025
15.778847,0.273,-0.093,-0.1545
15.788615,0.309,-0.075,-0.144
15.798385,0.2985,-0.09,-0.204
15.808155,0.2655,-0.0945,-0.1755
15.817925,0.294,-0.072,-0.138
15.827695,0.309,-0.081,-0.186
15.837466,0.2805,-0.1035,-0.1935
15.847236,0.282,-0.078,-0.144
15.857006,0.3135,-0.0705,-0.171
15.866776,0.2955,-0.0945,-0.2145
15.876546,0.2685,-0.09,-0.1665
15.886317,0.2925,-0.063,-0.1455
15.896087,0.3075,-0.0885,-0.1875
15.905857,0.27,-0.099,-0.1845
15.915627,0.2805,-0.0795,-0.138
15.925397,0.3225,-0.072,-0.1695
15.935168,0.285,-0.1065,-0.207
15.944938,0.276,-0.084,-0.1515
15.954708,0.2985,-0.066,-0.1485
15.964478,0.306,-0.093,-0.207
15.974248,0.2625,-0.102,-0.183
15.984018,0.2985,-0.0765,-0.1275
15.993789,0.318,-0.084,-0.177
16.003559,0.2805,-0.108,-0.207
16.013329,0.276,-0.081,-0.1515
16.023099,0.3135,-0.072,-0.159
16.032869,0.294,-0.099,-0.2115
16.04264,0.273,-0.087,-0.1665
16.05241,0.297,-0.066,-0.1425
16.06218,0.312,-0.084,-0.195
16.07195,0.279,-0.108,-0.189
16.08172,0.285,-0.0735,-0.1365
16.09149,0.312,-0.078,-0.1665
16.101261,0.294,-0.105,-0.207
16.111031,0.2715,-0.0855,-0.156
16.120801,0.3015,-0.069,-0.144
16.130571,0.294,-0.0915,-0.1995
16.140341,0.2775,-0.0975,-0.177
16.150112,0.2955,-0.0795,-0.15
16.159882,0.321,-0.0765,-0.183
16.169652,0.2745,-0.108,-0.201
16.179422,0.2745,-0.087,-0.144
16.189192,0.315,-0.0645,-0.153
16.198962,0.297,-0.0915,-0.2085
16.208733,0.273,-0.0975,-0.171
16.218503,0.3015,-0.0645,-0.1395
16.228273,0.3105,-0.084,-0.1905
16.238043,0.273,-0.1065,-0.192
16.247813,0.285,-0.0735,-0.138
16.257584,0.3105,-0.084,-0.1665
16.267354,0.276,-0.105,-0.1995
16.277124,0.2685,-0.096,-0.1515
16.286894,0.309,-0.0645,-0.153
16.296664,0.309,-0.1005,-0.2055
16.306435,0.2625,-0.105,-0.177
16.316205,0.288,-0.069,-0.135
16.325975,0.3165,-0.078,-0.1815
16.335745,0.276,-0.1035,-0.2055
16.345515,0.2745,-0.0885,-0.144
16.355285,0.309,-0.066,-0.1635
16.365056,0.2985,-0.1005,-0.2115
16.374826,0.261,-0.0945,-0.1605
16.384596,0.3075,-0.0765,-0.141
16.394366,0.312,-0.0915,-0.183
16.404136,0.279,-0.1065,-0.195
16.413907,0.2805,-0.0735,-0.132
16.423677,0.3105,-0.0795,-0.174
16.433447,0.285,-0.105,-0.204
16.443217,0.264,-0.084,-0.153
16.452987,0.312,-0.072,-0.15
16.462757,0.306,-0.1005,-0.2025
16.472528,0.2715,-0.105,-0.177
16.482298,0.294,-0.072,-0.1395
16.492068,0.3105,-0.09,-0.1905
16.501838,0.273,-0.105,-0.192
16.511608,0.279,-0.078,-0.144
16.521379,0.3045,-0.0675,-0.1575
16.531149,0.2955,-0.102,-0.1995
16.540919,0.2685,-0.087,-0.1575
16.550689,0.309,-0.06,-0.1425
16.560459,0.312,-0.084,-0.195
16.570229,0.27,-0.1035,-0.1875
16.58,0.2865,-0.0675,-0.132
16.58977,0.3045,-0.0705,-0.171
16.59954,0.288,-0.1065,-0.2025
16.60931,0.2685,-0.0915,-0.156
16.61908,0.3,-0.0615,-0.153
16.628851,0.2955,-0.0975,-0.198
16.638621,0.273,-0.0945,-0.1755
16.648391,0.297,-0.063,-0.1335
16.658161,0.321,-0.0855,-0.195
16.667931,0.2775,-0.1035,-0.1965
16.677702,0.2775,-0.075,-0.1455
16.687472,0.3135,-0.069,-0.1665
16.697242,0.294,-0.1005,-0.198
16.707012,0.273,-0.0855,-0.1515
16.716782,0.3075,-0.063,-0.144
16.726552,0.3045,-0.0855,-0.2055
16.736323,0.267,-0.1035,-0.1905
16.746093,0.2895,-0.069,-0.138
16.755863,0.312,-0.0705,-0.1815
16.765633,0.2835,-0.105,-0.1995
16.775401,0.273,-0.084,-0.1455
16.785169,0.3195,-0.0615,-0.1515
16.794937,0.2955,-0.0885,-0.204
16.804705,0.2715,-0.1005,-0.1695
16.814473,0.2895,-0.066,-0.1455
16.824241,0.315,-0.084,-0.1905
16.834009,0.276,-0.1095,-0.195
16.843778,0.273,-0.081,-0.138
16.853546,0.3135,-0.069,-0.1665
16.863314,0.294,-0.105,-0.2085
16.873082,0.2625,-0.0825,-0.1575
16.88285,0.3105,-0.072,-0.15
16.892618,0.3075,-0.0945,-0.201
16.902386,0.2685,-0.0975,-0.177
16.912154,0.285,-0.0675,-0.141
16.921922,0.3135,-0.0675,-0.1785
16.93169,0.2835,-0.1035,-0.198
16.941458,0.27,-0.0855,-0.144
16.951226,0.3105,-0.063,-0.1515
16.960994,0.3045,-0.096,-0.21
16.970762,0.2715,-0.0945,-0.168
16.98053,0.303,-0.0735,-0.144
16.990298,0.3105,-0.087,-0.1905
17.000066,0.2865,-0.108,-0.204
17.009834,0.282,-0.078,-0.1485
17.019602,0.315,-0.0735,-0.162
17.02937,0.288,-0.0945,-0.2025
17.039138,0.2685,-0.0945,-0.153
17.048906,0.3075,-0.0675,-0.147
17.058674,0.309,-0.0915,-0.2055
17.068443,0.27,-0.099,-0.177
17.078211,0.3,-0.0705,-0.1365
17.087979,0.312,-0.0765,-0.174
17.097747,0.285,-0.1035,-0.2025
17.107515,0.2745,-0.0855,-0.144
17.117283,0.306,-0.072,-0.147
17.127051,0.297,-0.0975,-0.204
17.136819,0.2655,-0.102,-0.168
17.146587,0.2985,-0.072,-0.1395
17.156355,0.3075,-0.084,-0.198
17.166123,0.2715,-0.102,-0.2025
17.175891,0.2775,-0.0765,-0.135
17.185659,0.318,-0.075,-0.1635
17.195427,0.291,-0.096,-0.207
17.205195,0.2715,-0.09,-0.1605
17.214963,0.306,-0.069,-0.153
17.224731,0.3075,-0.093,-0.2055
17.234499,0.2715,-0.1005,-0.18
17.244267,0.2955,-0.069,-0.138
17.254035,0.3105,-0.0795,-0.18
17.263803,0.279,-0.1095,-0.2025
17.273571,0.2745,-0.087,-0.153
17.283339,0.3165,-0.075,-0.1515
17.293108,0.2925,-0.1005,-0.195
17.302876,0.2655,-0.0945,-0.165
17.312644,0.303,-0.066,-0.1335
17.322412,0.3075,-0.0915,-0.192
17.33218,0.273,-0.102,-0.189
17.341948,0.2805,-0.072,-0.138
17.351716,0.3105,-0.0735,-0.1695
17.361484,0.285,-0.1035,-0.2055
17.371252,0.2625,-0.081,-0.15
17.38102,0.3045,-0.066,-0.156
17.390788,0.306,-0.078,-0.198
17.400556,0.273,-0.102,-0.1815
17.410324,0.291,-0.0705,-0.1455
17.420092,0.315,-0.078,-0.18
17.42986,0.27,-0.1065,-0.1965
17.439628,0.2775,-0.087,-0.141
17.449396,0.315,-0.0795,-0.1545
17.459164,0.297,-0.0975,-0.2085
17.468932,0.273,-0.0885,-0.174
17.4787,0.3045,-0.06,-0.138
17.488468,0.3105,-0.0945,-0.1965
17.498236,0.273,-0.1065,-0.198
17.508004,0.2805,-0.0825,-0.1395
17.517773,0.309,-0.0675,-0.1695
17.527541,0.288,-0.111,-0.1995
17.537309,0.2655,-0.09,-0.159
17.547077,0.303,-0.075,-0.147
17.556845,0.303,-0.0945,-0.1995
17.566613,0.276,-0.1035,-0.189
17.576381,0.2925,-0.0675,-0.141
17.586149,0.318,-0.078,-0.1785
17.595917,0.2925,-0.102,-0.201
17.605685,0.279,-0.09,-0.1545
17.615453,0.309,-0.072,-0.15
17.625221,0.3045,-0.0945,-0.198
17.634989,0.2685,-0.1005,-0.174
17.644757,0.2955,-0.0675,-0.1395
17.654525,0.3105,-0.0735,-0.1935
17.664293,0.2865,-0.1005,-0.1905
17.674061,0.282,-0.075,-0.135
17.683829,0.312,-0.066,-0.1635
17.693597,0.2895,-0.105,-0.2025
17.703365,0.2655,-0.093,-0.153
17.713133,0.303,-0.0675,-0.1365
17.722901,0.3075,-0.096,-0.195
17.732669,0.2745,-0.1065,-0.1695
17.742438,0.294,-0.0645,-0.1455
17.752205,0.3195,-0.0825,-0.1785
17.761973,0.276,-0.105,-0.1995
17.771741,0.276,-0.0795,-0.1455
17.781509,0.3165,-0.0645,-0.1515
17.791276,0.297,-0.099,-0.207
17.801044,0.267,-0.096,-0.1695
17.810812,0.2925,-0.069,-0.1335
17.82058,0.3105,-0.0795,-0.1965
17.830348,0.276,-0.102,-0.189
17.840115,0.2835,-0.0735,-0.141
17.849883,0.3165,-0.078,-0.171
17.859651,0.288,-0.102,-0.201
17.869419,0.2625,-0.0945,-0.156
17.879187,0.3045,-0.072,-0.1485
17.888954,0.306,-0.0915,-0.201
17.898722,0.2745,-0.1005,-0.168
17.90849,0.2895,-0.063,-0.144
17.918258,0.3135,-0.0795,-0.183
17.928026,0.279,-0.108,-0.1965
17.937793,0.273,-0.0825,-0.1485
17.947561,0.3135,-0.0705,-0.1635
17.957329,0.3015,-0.096,-0.2085
17.967097,0.267,-0.093,-0.174
17.976865,0.297,-0.072,-0.141
17.986632,0.3105,-0.09,-0.1935
17.9964,0.273,-0.105,-0.1995
18.006168,0.285,-0.0765,-0.1425
18.015936,0.309,-0.0765,-0.165
18.025703,0.2985,-0.1095,-0.2055
18.035471,0.264,-0.0885,-0.1575
18.045239,0.3195,-0.066,-0.1455
18.055007,0.3045,-0.096,-0.198
18.064775,0.2715,-0.0975,-0.174
18.074542,0.2925,-0.072,-0.141
18.08431,0.309,-0.0795,-0.174
18.094078,0.279,-0.1035,-0.201
18.103846,0.273,-0.087,-0.1455
18.113614,0.312,-0.069,-0.15
18.123381,0.3,-0.093,-0.2085
18.133149,0.267,-0.099,-0.1635
18.142917,0.3075,-0.0615,-0.1395
18.152685,0.3135,-0.087,-0.186
18.162453,0.2775,-0.102,-0.192
18.17222,0.294,-0.072,-0.141
18.181988,0.306,-0.072,-0.1755
18.191756,0.285,-0.102,-0.21
18.201524,0.264,-0.0795,-0.1545
18.211292,0.3015,-0.0675,-0.147
18.221059,0.312,-0.096,-0.2085
18.230827,0.2775,-0.0975,-0.1725
18.240595,0.2865,-0.0705,-0.1305
18.250363,0.312,-0.075,-0.189
