Time,A_x [g],A_y [g],A_z [g]
20.192209,-0.046784,0.795328,0.46784
20.192947,0.0,0.795328,0.46784
20.193684,0.0,0.795328,0.46784
20.194422,0.0,0.795328,0.46784
20.195159,0.046784,0.795328,0.46784
20.195897,0.046784,0.795328,0.46784
20.196634,0.046784,0.795328,0.46784
20.197372,0.046784,0.795328,0.514624
20.198109,0.0,0.795328,0.46784
20.198847,0.0,0.795328,0.46784
20.199585,0.046784,0.795328,0.46784
20.200322,0.046784,0.842112,0.46784
20.20106,0.0,0.795328,0.46784
20.201797,0.0,0.795328,0.514624
20.202535,0.0,0.795328,0.514624
20.203272,0.0,0.842112,0.514624
20.20401,0.0,0.842112,0.514624
20.204747,0.0,0.842112,0.514624
20.205485,0.0,0.888896,0.514624
20.206222,0.0,0.842112,0.514624
20.20696,0.046784,0.842112,0.46784
20.207697,0.0,0.842112,0.46784
20.208435,-0.046784,0.842112,0.514624
20.209172,0.0,0.842112,0.46784
20.20991,0.0,0.842112,0.421056
20.210647,0.0,0.842112,0.46784
20.211385,0.0,0.842112,0.46784
20.212123,0.0,0.842112,0.46784
20.21286,0.0,0.795328,0.46784
20.213598,0.0,0.795328,0.421056
20.214335,0.0,0.795328,0.46784
20.215073,0.046784,0.795328,0.46784
20.21581,0.0,0.842112,0.46784
20.216548,0.0,0.888896,0.421056
20.217285,0.046784,0.842112,0.46784
20.218023,0.046784,0.842112,0.421056
20.21876,0.046784,0.842112,0.46784
20.219498,0.0,0.842112,0.46784
20.220235,-0.046784,0.842112,0.46784
20.220973,0.0,0.842112,0.374272
20.22171,0.0,0.888896,0.421056
20.222448,0.046784,0.842112,0.46784
20.223185,0.0,0.842112,0.46784
20.223923,0.046784,0.842112,0.46784
20.224661,-0.046784,0.795328,0.46784
20.225398,0.0,0.842112,0.421056
20.226136,0.046784,0.795328,0.421056
20.226873,0.0,0.795328,0.514624
20.227611,0.046784,0.795328,0.46784
20.228348,0.0,0.795328,0.46784
20.229086,-0.046784,0.842112,0.46784
20.229823,0.0,0.842112,0.46784
20.230561,0.0,0.842112,0.514624
20.231298,0.046784,0.795328,0.514624
20.232036,0.046784,0.795328,0.514624
20.232773,0.0,0.842112,0.421056
20.233511,0.0,0.795328,0.514624
20.234248,0.0,0.795328,0.561408
20.234986,0.0,0.748544,0.514624
20.235723,0.0,0.795328,0.514624
20.236461,0.0,0.795328,0.514624
20.237199,0.046784,0.795328,0.514624
20.237936,0.046784,0.795328,0.46784
20.238674,0.0,0.842112,0.46784
20.239411,-0.046784,0.842112,0.421056
20.240149,0.0,0.842112,0.514624
20.240886,0.0,0.842112,0.514624
20.241624,0.0,0.795328,0.46784
20.242361,0.0,0.795328,0.421056
20.243099,0.046784,0.795328,0.514624
20.243836,0.0,0.795328,0.46784
20.244574,0.0,0.795328,0.514624
20.245311,0.0,0.795328,0.514624
20.246049,0.0,0.795328,0.514624
20.246786,0.0,0.888896,0.46784
20.247524,0.0,0.842112,0.514624
20.248261,0.0,0.795328,0.46784
20.248999,0.0,0.842112,0.46784
20.249737,0.046784,0.795328,0.46784
20.250474,0.046784,0.795328,0.514624
20.251212,0.0,0.795328,0.46784
20.251949,0.0,0.842112,0.46784
20.252687,0.0,0.842112,0.514624
20.253424,0.0,0.842112,0.46784
20.254162,0.046784,0.795328,0.421056
20.254899,0.0,0.795328,0.46784
20.255637,0.0,0.795328,0.46784
20.256374,-0.046784,0.842112,0.514624
20.257112,0.0,0.842112,0.514624
20.257849,0.0,0.842112,0.514624
20.258587,0.0,0.842112,0.514624
20.259324,0.0,0.842112,0.46784
20.260062,0.046784,0.795328,0.46784
20.260799,0.0,0.842112,0.421056
20.261537,0.0,0.795328,0.46784
20.262275,0.046784,0.795328,0.46784
20.263012,0.0,0.842112,0.46784
20.26375,0.0,0.842112,0.46784
20.264487,0.0,0.795328,0.514624
20.265225,0.046784,0.748544,0.46784
20.265962,0.0,0.795328,0.46784
20.2667,0.0,0.842112,0.514624
20.267437,0.0,0.795328,0.46784
20.268175,0.0,0.888896,0.514624
20.268912,0.0,0.842112,0.421056
20.26965,0.0,0.795328,0.46784
20.270387,0.0,0.795328,0.46784
20.271125,0.0,0.795328,0.514624
20.271862,0.0,0.795328,0.514624
20.2726,-0.046784,0.795328,0.514624
20.273337,0.0,0.842112,0.514624
20.274075,0.0,0.842112,0.514624
20.274813,0.0,0.795328,0.561408
20.27555,0.046784,0.795328,0.561408
20.276288,0.046784,0.842112,0.46784
20.277025,0.046784,0.842112,0.46784
20.277763,0.0,0.842112,0.514624
20.2785,0.0,0.842112,0.561408
20.279238,0.046784,0.795328,0.514624
20.279975,0.0,0.842112,0.514624
20.280713,0.0,0.842112,0.46784
20.28145,-0.046784,0.842112,0.46784
20.282188,-0.046784,0.842112,0.46784
20.282925,0.0,0.842112,0.421056
20.283663,-0.046784,0.842112,0.46784
20.2844,0.0,0.842112,0.514624
20.285138,0.0,0.795328,0.46784
20.285875,0.0,0.842112,0.46784
20.286613,0.0,0.842112,0.514624
20.287351,0.0,0.795328,0.514624
20.288088,0.046784,0.842112,0.514624
20.288826,0.046784,0.795328,0.514624
20.289563,0.0,0.842112,0.514624
20.290301,0.046784,0.842112,0.514624
20.291038,0.0,0.842112,0.561408
20.291776,0.0,0.795328,0.514624
20.292513,0.0,0.842112,0.514624
20.293251,0.0,0.795328,0.514624
20.293988,0.0,0.842112,0.514624
20.294726,0.0,0.795328,0.514624
20.295463,0.0,0.842112,0.514624
