Time,A_x [g],A_y [g],A_z [g]
5.260212,0.0,0.842112,0.46784
5.260948,0.0,0.795328,0.514624
5.261684,0.0,0.842112,0.46784
5.26242,0.0,0.888896,0.46784
5.263156,0.0,0.842112,0.46784
5.263892,0.0,0.842112,0.514624
5.264628,0.0,0.795328,0.46784
5.265364,0.0,0.748544,0.514624
5.2661,0.0,0.795328,0.514624
5.266836,0.0,0.795328,0.514624
5.267572,-0.046784,0.795328,0.46784
5.268308,-0.046784,0.795328,0.46784
5.269045,0.0,0.795328,0.46784
5.269781,0.0,0.795328,0.46784
5.270517,0.0,0.842112,0.46784
5.271253,0.0,0.795328,0.514624
5.271989,-0.046784,0.842112,0.46784
5.272725,0.0,0.842112,0.46784
5.273461,0.0,0.842112,0.514624
5.274197,0.0,0.842112,0.561408
5.274933,0.0,0.842112,0.561408
5.275669,0.0,0.795328,0.514624
5.276405,0.0,0.842112,0.514624
5.277141,0.0,0.795328,0.46784
5.277877,0.0,0.842112,0.46784
5.278613,0.0,0.748544,0.46784
5.279349,0.0,0.795328,0.46784
5.280085,0.0,0.842112,0.421056
5.280821,-0.046784,0.842112,0.46784
5.281557,0.0,0.842112,0.514624
5.282293,0.0,0.795328,0.514624
5.283029,-0.046784,0.795328,0.514624
5.283765,0.0,0.795328,0.514624
5.284501,0.0,0.842112,0.514624
5.285237,-0.046784,0.842112,0.46784
5.285973,0.0,0.842112,0.514624
5.286709,0.0,0.795328,0.514624
5.287445,0.046784,0.795328,0.514624
5.288181,0.046784,0.795328,0.421056
5.288917,0.0,0.795328,0.46784
5.289653,0.0,0.795328,0.46784
5.290389,0.0,0.795328,0.46784
5.291125,0.0,0.842112,0.514624
5.291861,0.0,0.842112,0.514624
5.292597,0.0,0.842112,0.46784
5.293333,-0.046784,0.842112,0.421056
5.294069,0.0,0.795328,0.421056
5.294805,0.0,0.795328,0.46784
5.295542,0.0,0.748544,0.421056
5.296278,0.0,0.842112,0.46784
5.297014,0.0,0.842112,0.46784
5.29775,-0.046784,0.842112,0.46784
5.298486,0.0,0.795328,0.514624
5.299222,0.0,0.795328,0.514624
5.299958,0.046784,0.748544,0.514624
5.300694,0.046784,0.795328,0.561408
5.30143,0.0,0.795328,0.46784
5.302166,0.0,0.842112,0.514624
5.302902,0.0,0.795328,0.46784
5.303638,0.0,0.795328,0.46784
5.304374,0.0,0.795328,0.514624
5.30511,-0.046784,0.842112,0.46784
5.305846,0.0,0.842112,0.514624
5.306582,0.0,0.842112,0.514624
5.307318,0.0,0.842112,0.514624
5.308054,0.0,0.842112,0.514624
5.30879,0.0,0.842112,0.514624
5.309526,0.0,0.842112,0.46784
5.310261,0.0,0.842112,0.46784
5.310996,0.0,0.842112,0.514624
5.311731,0.0,0.795328,0.514624
5.312466,0.0,0.842112,0.514624
5.313201,0.0,0.842112,0.46784
5.313936,-0.046784,0.795328,0.514624
5.314671,-0.046784,0.795328,0.46784
5.315406,-0.046784,0.842112,0.46784
5.316141,-0.046784,0.795328,0.46784
5.316876,-0.046784,0.795328,0.514624
5.317611,-0.046784,0.748544,0.514624
5.318346,0.0,0.795328,0.514624
5.319081,0.0,0.795328,0.514624
5.319816,0.0,0.795328,0.514624
5.320551,0.046784,0.795328,0.561408
5.321286,0.0,0.842112,0.514624
5.322021,0.0,0.842112,0.46784
5.322756,0.0,0.795328,0.46784
5.323491,0.0,0.795328,0.514624
5.324226,-0.046784,0.842112,0.514624
5.324961,-0.046784,0.795328,0.514624
5.325696,0.0,0.795328,0.514624
5.326431,-0.046784,0.842112,0.514624
5.327166,0.0,0.842112,0.46784
5.327901,0.0,0.842112,0.46784
5.328636,0.0,0.842112,0.561408
5.329371,0.0,0.842112,0.514624
5.330106,-0.046784,0.795328,0.561408
5.330841,-0.046784,0.795328,0.514624
5.331576,-0.046784,0.795328,0.561408
5.332311,-0.046784,0.795328,0.561408
5.333046,-0.046784,0.795328,0.514624
5.333781,0.0,0.795328,0.46784
5.334516,0.0,0.795328,0.46784
5.335251,0.0,0.795328,0.46784
5.335986,0.046784,0.795328,0.514624
5.336721,0.0,0.795328,0.514624
5.337456,0.0,0.795328,0.514624
5.338191,0.0,0.795328,0.46784
5.338926,0.046784,0.795328,0.514624
5.339661,0.046784,0.795328,0.514624
5.340396,0.0,0.842112,0.514624
5.341131,0.046784,0.795328,0.46784
5.341866,0.0,0.795328,0.46784
5.342601,-0.046784,0.842112,0.514624
5.343336,-0.046784,0.795328,0.514624
5.344071,-0.046784,0.748544,0.46784
5.344806,-0.046784,0.842112,0.421056
5.345541,0.0,0.795328,0.421056
5.346276,0.0,0.842112,0.46784
5.347011,0.0,0.795328,0.46784
5.347746,0.0,0.795328,0.514624
5.348481,0.0,0.842112,0.514624
5.349216,0.0,0.795328,0.514624
5.349951,0.0,0.795328,0.561408
5.350686,0.0,0.795328,0.561408
5.351421,0.0,0.795328,0.608192
5.352156,0.0,0.795328,0.514624
5.352891,-0.046784,0.795328,0.46784
5.353626,0.0,0.795328,0.514624
5.354361,0.0,0.795328,0.514624
5.355096,0.0,0.842112,0.46784
5.355831,-0.046784,0.842112,0.514624
5.356566,0.0,0.842112,0.46784
5.357301,0.0,0.842112,0.514624
5.358036,-0.046784,0.842112,0.46784
5.358771,-0.046784,0.842112,0.46784
5.359506,0.0,0.842112,0.46784
5.360241,0.0,0.795328,0.46784
5.360976,0.0,0.842112,0.514624
5.361711,-0.046784,0.795328,0.46784
5.362446,-0.046784,0.842112,0.514624
5.363181,0.0,0.842112,0.514624
5.363916,-0.046784,0.842112,0.514624
5.364651,0.0,0.842112,0.514624
5.365386,0.0,0.795328,0.46784
5.366121,0.0,0.795328,0.514624
5.366856,0.0,0.795328,0.514624
5.367591,0.0,0.842112,0.514624
5.368326,0.0,0.795328,0.46784
5.369061,0.0,0.795328,0.46784
5.369796,0.0,0.795328,0.421056
5.370531,0.0,0.842112,0.421056
5.371266,0.0,0.842112,0.46784
5.372001,0.0,0.795328,0.46784
5.372736,0.0,0.795328,0.46784
5.373471,0.0,0.842112,0.46784
5.374206,0.0,0.842112,0.514624
5.374941,0.0,0.842112,0.514624
5.375676,0.0,0.795328,0.514624
5.376411,0.0,0.842112,0.46784
5.377146,-0.046784,0.795328,0.46784
5.377881,0.0,0.795328,0.46784
5.378616,0.0,0.795328,0.514624
5.379351,0.0,0.842112,0.46784
5.380086,0.0,0.795328,0.514624
5.380821,0.0,0.795328,0.514624
5.381556,0.046784,0.795328,0.421056
5.382291,0.0,0.842112,0.421056
5.383026,-0.046784,0.842112,0.46784
5.383761,0.0,0.842112,0.514624
5.384496,0.0,0.842112,0.46784
5.385231,0.0,0.842112,0.46784
5.385966,0.0,0.795328,0.514624
5.386701,-0.046784,0.795328,0.514624
5.387436,-0.046784,0.795328,0.514624
5.388171,0.0,0.842112,0.46784
5.388906,-0.046784,0.842112,0.46784
5.389641,0.0,0.795328,0.46784
5.390376,0.0,0.795328,0.514624
5.391111,0.0,0.842112,0.514624
5.391846,-0.046784,0.842112,0.46784
5.392581,0.0,0.842112,0.46784
5.393316,0.0,0.842112,0.514624
5.394051,0.0,0.842112,0.46784
5.394786,0.0,0.795328,0.46784
5.395521,0.0,0.795328,0.514624
5.396256,-0.046784,0.795328,0.514624
5.396991,0.0,0.842112,0.46784
5.397726,0.0,0.795328,0.514624
5.398461,0.0,0.795328,0.46784
5.399196,0.0,0.795328,0.46784
5.399931,0.0,0.795328,0.46784
5.400666,0.0,0.795328,0.514624
5.401401,0.0,0.795328,0.514624
5.402136,0.0,0.842112,0.46784
5.402871,0.0,0.842112,0.46784
5.403606,0.0,0.842112,0.514624
5.404341,0.046784,0.795328,0.561408
5.405076,0.0,0.795328,0.514624
5.405811,0.0,0.842112,0.46784
5.406546,0.046784,0.795328,0.514624
5.407281,0.046784,0.795328,0.561408
5.408016,0.0,0.842112,0.514624
5.408751,0.046784,0.842112,0.514624
5.409486,0.0,0.888896,0.46784
5.410221,0.0,0.842112,0.514624
5.410956,0.046784,0.842112,0.46784
5.411691,0.046784,0.842112,0.46784
5.412426,0.046784,0.842112,0.46784
5.413161,0.046784,0.888896,0.46784
5.413896,0.0,0.842112,0.46784
5.414631,0.0,0.842112,0.514624
5.415366,0.046784,0.795328,0.46784
5.416101,0.0,0.842112,0.421056
5.416836,0.046784,0.842112,0.514624
5.417571,0.0,0.795328,0.514624
5.418306,-0.046784,0.842112,0.561408
5.419041,0.0,0.842112,0.514624
5.419776,0.0,0.842112,0.514624
5.420511,0.046784,0.795328,0.561408
5.421246,0.0,0.842112,0.514624
5.421981,-0.046784,0.842112,0.514624
5.422716,0.0,0.842112,0.46784
5.423451,0.0,0.795328,0.514624
5.424186,0.0,0.842112,0.46784
5.424921,0.046784,0.842112,0.514624
5.425656,0.046784,0.795328,0.514624
5.426391,0.046784,0.795328,0.514624
5.427126,0.0,0.842112,0.514624
5.427861,0.0,0.842112,0.514624
5.428596,0.0,0.795328,0.46784
5.429331,0.0,0.795328,0.514624
5.430066,-0.046784,0.795328,0.561408
5.430801,-0.046784,0.795328,0.561408
5.431536,0.0,0.842112,0.561408
5.432271,0.0,0.842112,0.561408
5.433006,-0.046784,0.842112,0.561408
5.433741,-0.046784,0.842112,0.514624
5.434476,0.0,0.795328,0.514624
5.435211,0.0,0.795328,0.514624
5.435946,-0.046784,0.795328,0.514624
5.436681,-0.046784,0.795328,0.46784
5.437416,-0.046784,0.795328,0.46784
5.438151,0.0,0.795328,0.421056
5.438886,-0.046784,0.795328,0.514624
5.439621,-0.046784,0.795328,0.46784
5.440356,-0.046784,0.795328,0.514624
5.441091,0.0,0.842112,0.46784
5.441826,-0.046784,0.842112,0.514624
5.442561,0.0,0.842112,0.514624
5.443296,0.0,0.795328,0.514624
5.444031,-0.046784,0.842112,0.46784
5.444766,0.046784,0.842112,0.46784
5.445501,0.0,0.795328,0.46784
5.446236,0.046784,0.888896,0.421056
5.446971,0.0,0.842112,0.46784
5.447706,0.0,0.842112,0.46784
5.448441,0.0,0.842112,0.514624
5.449176,0.0,0.795328,0.514624
5.449911,0.0,0.795328,0.514624
5.450646,0.0,0.842112,0.514624
5.451381,0.0,0.795328,0.514624
5.452116,0.0,0.795328,0.46784
5.452851,0.0,0.795328,0.514624
5.453586,0.0,0.795328,0.514624
5.454321,0.0,0.842112,0.514624
5.455056,0.0,0.842112,0.514624
5.455791,0.0,0.842112,0.514624
5.456526,-0.046784,0.842112,0.46784
5.457261,0.0,0.888896,0.46784
5.457996,0.0,0.842112,0.46784
5.458731,0.046784,0.795328,0.46784
5.459466,0.046784,0.842112,0.46784
5.460201,0.0,0.842112,0.514624
5.460936,0.0,0.795328,0.46784
5.461671,0.0,0.842112,0.46784
5.462406,0.046784,0.842112,0.514624
5.463141,0.046784,0.795328,0.46784
5.463876,0.0,0.795328,0.46784
5.464611,0.0,0.795328,0.46784
5.465346,0.0,0.795328,0.421056
5.466082,0.0,0.795328,0.46784
5.466817,0.046784,0.795328,0.46784
5.467552,0.046784,0.748544,0.514624
5.468287,0.0,0.795328,0.514624
5.469022,0.0,0.795328,0.46784
5.469757,0.0,0.795328,0.46784
5.470492,0.046784,0.795328,0.46784
5.471227,0.046784,0.842112,0.514624
5.471962,0.046784,0.842112,0.46784
5.472697,0.046784,0.842112,0.46784
5.473432,0.046784,0.842112,0.46784
5.474167,0.046784,0.842112,0.514624
5.474902,0.046784,0.842112,0.514624
5.475637,0.046784,0.842112,0.46784
5.476372,0.0,0.795328,0.514624
5.477107,0.0,0.795328,0.514624
5.477842,-0.046784,0.842112,0.514624
5.478577,0.0,0.842112,0.46784
5.479312,0.0,0.795328,0.421056
5.480047,0.0,0.795328,0.46784
5.480782,0.0,0.795328,0.46784
5.481517,0.0,0.795328,0.46784
5.482252,0.0,0.795328,0.514624
5.482987,0.0,0.795328,0.46784
5.483722,0.0,0.842112,0.46784
5.484457,0.0,0.842112,0.46784
5.485192,0.0,0.842112,0.514624
5.485927,0.046784,0.842112,0.514624
5.486662,0.046784,0.795328,0.514624
5.487397,0.046784,0.795328,0.514624
5.488132,0.0,0.795328,0.514624
5.488867,0.0,0.842112,0.514624
5.489602,0.0,0.795328,0.46784
5.490337,-0.046784,0.842112,0.46784
5.491072,0.0,0.842112,0.46784
5.491807,-0.046784,0.842112,0.46784
5.492542,-0.046784,0.842112,0.46784
5.493277,0.0,0.795328,0.421056
5.494012,-0.046784,0.795328,0.421056
5.494747,0.0,0.842112,0.46784
5.495482,0.0,0.748544,0.46784
5.496217,0.0,0.795328,0.46784
5.496952,0.0,0.842112,0.421056
5.497687,0.0,0.795328,0.421056
5.498422,0.046784,0.842112,0.46784
5.499157,0.0,0.842112,0.46784
5.499892,0.0,0.842112,0.514624
5.500627,0.0,0.795328,0.514624
5.501362,0.0,0.795328,0.514624
5.502097,0.0,0.842112,0.46784
5.502832,0.0,0.842112,0.46784
5.503567,0.0,0.842112,0.46784
5.504302,-0.046784,0.842112,0.514624
5.505037,0.0,0.842112,0.46784
5.505772,0.0,0.842112,0.46784
5.506507,0.0,0.842112,0.46784
5.507242,-0.046784,0.842112,0.46784
5.507977,0.0,0.842112,0.421056
5.508712,0.0,0.842112,0.46784
5.509447,0.0,0.842112,0.46784
5.510182,0.0,0.842112,0.46784
5.510917,0.0,0.842112,0.46784
5.511652,0.046784,0.842112,0.46784
5.512387,0.0,0.795328,0.46784
5.513122,0.0,0.795328,0.46784
5.513857,-0.046784,0.842112,0.46784
5.514592,0.0,0.842112,0.514624
5.515327,0.0,0.842112,0.561408
5.516062,0.0,0.842112,0.514624
5.516797,0.0,0.795328,0.514624
5.517532,0.0,0.795328,0.514624
5.518267,0.0,0.842112,0.514624
5.519002,0.0,0.842112,0.46784
5.519737,0.0,0.795328,0.46784
5.520472,0.0,0.842112,0.46784
5.521207,0.0,0.842112,0.46784
5.521942,0.0,0.842112,0.514624
5.522677,0.0,0.795328,0.46784
5.523412,0.0,0.795328,0.46784
5.524147,0.0,0.842112,0.421056
5.524882,-0.046784,0.842112,0.421056
5.525617,-0.046784,0.795328,0.46784
5.526352,0.0,0.795328,0.46784
5.527087,0.0,0.842112,0.514624
