Time,A_x [g],A_y [g],A_z [g]
13.643677,0.0,0.842112,0.514624
13.644413,0.0,0.888896,0.46784
13.645149,0.0,0.888896,0.421056
13.645885,0.046784,0.888896,0.46784
13.646621,0.0,0.842112,0.514624
13.647357,0.0,0.842112,0.514624
13.648093,-0.046784,0.842112,0.514624
13.648829,0.0,0.842112,0.46784
13.649565,-0.046784,0.888896,0.46784
13.650301,-0.046784,0.842112,0.46784
13.651037,0.0,0.842112,0.421056
13.651773,-0.046784,0.748544,0.46784
13.652509,0.0,0.795328,0.46784
13.653245,0.0,0.748544,0.46784
13.653981,0.0,0.795328,0.46784
13.654717,0.046784,0.795328,0.46784
13.655453,0.046784,0.748544,0.46784
13.656189,0.046784,0.748544,0.421056
13.656925,0.046784,0.748544,0.46784
13.657661,0.0,0.70176,0.514624
13.658397,0.046784,0.70176,0.46784
13.659133,0.0,0.70176,0.514624
13.659869,0.0,0.748544,0.514624
13.660605,0.046784,0.70176,0.514624
13.661341,0.0,0.748544,0.514624
13.662077,0.0,0.70176,0.46784
13.662813,0.046784,0.70176,0.514624
13.663549,0.093568,0.70176,0.561408
13.664285,0.0,0.748544,0.514624
13.665021,0.046784,0.748544,0.514624
13.665757,0.046784,0.748544,0.46784
13.666493,0.0,0.795328,0.514624
13.667229,0.0,0.795328,0.514624
13.667965,0.0,0.795328,0.46784
13.668701,0.0,0.795328,0.46784
13.669437,0.0,0.795328,0.514624
13.670173,0.046784,0.795328,0.514624
13.670909,0.046784,0.842112,0.514624
13.671645,0.046784,0.842112,0.514624
13.672381,0.046784,0.842112,0.561408
13.673117,0.0,0.842112,0.514624
13.673853,0.0,0.795328,0.514624
13.674589,0.0,0.842112,0.514624
13.675325,-0.046784,0.795328,0.561408
13.676061,-0.046784,0.888896,0.46784
13.676797,-0.046784,0.888896,0.46784
13.677533,0.0,0.888896,0.561408
13.678269,0.0,0.888896,0.46784
13.679005,0.0,0.93568,0.514624
13.679741,0.046784,0.93568,0.514624
13.680477,0.0,0.93568,0.514624
13.681213,0.0,0.888896,0.514624
13.681949,0.0,0.888896,0.514624
13.682685,-0.046784,0.888896,0.514624
13.683421,-0.046784,0.842112,0.514624
13.684157,0.0,0.888896,0.514624
13.684893,0.0,0.888896,0.514624
13.685629,0.046784,0.888896,0.46784
13.686365,0.0,0.888896,0.46784
13.687101,0.0,0.888896,0.46784
13.687837,0.0,0.888896,0.514624
13.688573,0.0,0.795328,0.514624
13.689309,-0.046784,0.842112,0.46784
13.690045,0.0,0.795328,0.46784
13.690781,0.0,0.795328,0.514624
13.691517,0.046784,0.795328,0.514624
13.692253,0.0,0.748544,0.514624
13.692989,0.0,0.748544,0.421056
13.693725,0.0,0.795328,0.421056
13.694461,0.0,0.795328,0.421056
13.695197,0.0,0.748544,0.421056
13.695933,0.0,0.748544,0.421056
13.696669,0.0,0.748544,0.46784
13.697405,-0.046784,0.748544,0.46784
13.698141,0.046784,0.70176,0.46784
13.698877,0.0,0.748544,0.421056
13.699612,0.0,0.748544,0.46784
13.700348,0.046784,0.70176,0.421056
13.701084,0.046784,0.70176,0.46784
13.70182,0.046784,0.70176,0.421056
13.702556,0.046784,0.748544,0.514624
13.703292,0.0,0.748544,0.46784
13.704028,-0.046784,0.748544,0.46784
13.704764,0.0,0.748544,0.46784
13.7055,0.0,0.748544,0.46784
13.706236,-0.046784,0.748544,0.514624
13.706972,0.0,0.748544,0.514624
13.707708,0.0,0.795328,0.514624
13.708444,0.0,0.795328,0.514624
13.70918,0.0,0.795328,0.46784
13.709916,0.0,0.795328,0.514624
13.710652,0.046784,0.842112,0.46784
13.711388,0.046784,0.795328,0.46784
13.712124,0.046784,0.842112,0.46784
13.71286,0.046784,0.842112,0.46784
13.713596,0.0,0.842112,0.514624
13.714332,0.0,0.888896,0.561408
13.715068,0.0,0.842112,0.514624
13.715804,0.0,0.888896,0.514624
13.71654,0.046784,0.888896,0.561408
13.717276,0.0,0.888896,0.561408
13.718012,0.0,0.888896,0.46784
13.718748,-0.046784,0.842112,0.514624
13.719484,-0.046784,0.888896,0.514624
13.72022,0.0,0.888896,0.514624
13.720956,0.0,0.888896,0.514624
13.721692,0.046784,0.93568,0.514624
13.722428,0.046784,0.93568,0.514624
13.723164,0.046784,0.93568,0.514624
13.7239,0.046784,0.93568,0.46784
13.724636,0.046784,0.93568,0.46784
13.725372,0.0,0.842112,0.46784
13.726108,0.0,0.888896,0.46784
13.726844,0.0,0.842112,0.46784
13.72758,0.0,0.888896,0.514624
13.728316,-0.046784,0.842112,0.514624
13.729052,-0.046784,0.842112,0.46784
13.729788,-0.046784,0.842112,0.46784
13.730524,-0.046784,0.842112,0.46784
13.73126,0.0,0.795328,0.46784
13.731996,0.0,0.795328,0.46784
13.732732,0.0,0.842112,0.514624
13.733468,0.0,0.748544,0.46784
13.734204,0.0,0.70176,0.46784
13.73494,0.0,0.748544,0.46784
13.735676,0.046784,0.70176,0.46784
13.736412,0.046784,0.748544,0.46784
13.737148,0.0,0.748544,0.46784
13.737884,0.0,0.748544,0.46784
13.73862,0.0,0.748544,0.514624
13.739356,0.046784,0.70176,0.46784
13.740092,0.0,0.70176,0.421056
13.740828,0.0,0.748544,0.46784
13.741564,0.0,0.748544,0.46784
13.7423,0.0,0.748544,0.46784
13.743036,0.0,0.748544,0.46784
13.743772,0.0,0.748544,0.514624
13.744508,0.0,0.748544,0.514624
13.745244,0.0,0.748544,0.514624
13.74598,0.0,0.748544,0.514624
13.746716,0.0,0.748544,0.46784
13.747452,-0.046784,0.748544,0.46784
13.748188,0.0,0.795328,0.46784
13.748924,0.046784,0.795328,0.46784
13.74966,0.0,0.795328,0.514624
13.750396,0.0,0.795328,0.514624
13.751132,0.0,0.795328,0.46784
13.751868,-0.046784,0.795328,0.514624
13.752604,0.0,0.842112,0.514624
13.75334,0.0,0.795328,0.561408
13.754076,-0.046784,0.842112,0.514624
