Time,M_x [gauss],M_y [gauss],M_z [gauss]
11.634404,0.3075,-0.0765,-0.1755
11.644168,0.2625,-0.0975,-0.1545
11.653932,0.315,-0.075,-0.18
11.663697,0.2685,-0.102,-0.168
11.673461,0.3135,-0.0765,-0.1695
11.683225,0.2685,-0.114,-0.1725
11.69299,0.309,-0.0735,-0.1665
11.702754,0.2775,-0.1005,-0.1755
11.712518,0.303,-0.069,-0.156
11.722283,0.276,-0.1005,-0.1905
11.732047,0.3015,-0.0765,-0.1635
11.741811,0.2955,-0.1035,-0.18
11.751576,0.3045,-0.069,-0.156
11.76134,0.2835,-0.1095,-0.1995
11.771104,0.306,-0.066,-0.1455
11.780869,0.279,-0.102,-0.1935
11.790633,0.3045,-0.069,-0.1485
11.800397,0.279,-0.105,-0.201
11.810162,0.294,-0.072,-0.147
11.819926,0.2895,-0.096,-0.201
11.82969,0.2955,-0.069,-0.1425
11.839455,0.2835,-0.093,-0.1995
11.849219,0.2865,-0.072,-0.138
11.858983,0.2925,-0.099,-0.201
11.868748,0.282,-0.0825,-0.147
11.878512,0.297,-0.1005,-0.2085
11.88828,0.276,-0.0825,-0.1425
11.898047,0.3045,-0.0885,-0.201
11.907815,0.2805,-0.0765,-0.1335
11.917583,0.3015,-0.084,-0.207
11.92735,0.273,-0.084,-0.144
11.937118,0.3105,-0.0825,-0.198
11.946886,0.279,-0.078,-0.1485
11.956653,0.3105,-0.087,-0.2025
11.966421,0.27,-0.081,-0.1425
11.976189,0.3015,-0.084,-0.1995
11.985956,0.2715,-0.0855,-0.1425
11.995724,0.309,-0.0855,-0.195
12.005492,0.2745,-0.099,-0.162
12.01526,0.312,-0.075,-0.1875
12.025027,0.2715,-0.087,-0.156
12.034795,0.312,-0.075,-0.198
12.044563,0.2655,-0.099,-0.159
12.05433,0.315,-0.072,-0.174
12.064098,0.2655,-0.0945,-0.165
12.073866,0.3165,-0.075,-0.1755
12.083633,0.273,-0.1005,-0.1665
12.093401,0.3075,-0.075,-0.174
12.103169,0.2745,-0.105,-0.1755
12.112936,0.3135,-0.0705,-0.165
12.122704,0.2715,-0.1035,-0.183
12.132472,0.312,-0.0705,-0.162
12.14224,0.2745,-0.1035,-0.1725
12.152007,0.3015,-0.0645,-0.1605
12.161775,0.2805,-0.108,-0.183
12.171543,0.297,-0.0735,-0.1545
12.18131,0.282,-0.102,-0.1905
12.191078,0.306,-0.0705,-0.15
12.200846,0.285,-0.1035,-0.1965
12.210613,0.294,-0.0675,-0.1515
12.220381,0.282,-0.099,-0.195
12.230149,0.294,-0.06,-0.1425
12.239917,0.2895,-0.096,-0.2085
12.249684,0.303,-0.063,-0.1395
12.259452,0.288,-0.096,-0.192
12.26922,0.294,-0.0705,-0.1425
12.278987,0.291,-0.102,-0.204
12.288755,0.288,-0.078,-0.138
12.298523,0.297,-0.0915,-0.1995
12.30829,0.2835,-0.0795,-0.138
12.318058,0.2955,-0.099,-0.1995
12.327826,0.2805,-0.0765,-0.1335
12.337593,0.3075,-0.099,-0.1905
12.347361,0.2865,-0.072,-0.135
12.357129,0.3075,-0.096,-0.201
12.366897,0.2745,-0.0855,-0.1395
12.376664,0.303,-0.09,-0.2055
12.386432,0.2775,-0.0855,-0.138
12.3962,0.306,-0.096,-0.201
12.405967,0.2685,-0.0855,-0.141
12.415735,0.3105,-0.09,-0.192
12.425503,0.2655,-0.0915,-0.1515
12.43527,0.312,-0.0795,-0.192
12.445038,0.264,-0.084,-0.156
12.454806,0.309,-0.069,-0.1845
12.464573,0.264,-0.0975,-0.156
12.474341,0.315,-0.081,-0.183
12.484109,0.2715,-0.099,-0.153
12.493877,0.3135,-0.0765,-0.1755
12.503644,0.2655,-0.096,-0.1605
12.513412,0.318,-0.0705,-0.171
12.52318,0.27,-0.096,-0.165
12.532947,0.309,-0.0735,-0.168
12.542715,0.2715,-0.1005,-0.1755
12.552483,0.3135,-0.078,-0.1665
12.56225,0.276,-0.1095,-0.1815
12.572018,0.3015,-0.0735,-0.162
12.581786,0.282,-0.102,-0.183
12.591554,0.3075,-0.0705,-0.153
12.601321,0.282,-0.108,-0.183
12.611089,0.309,-0.069,-0.153
12.620857,0.2805,-0.0975,-0.1875
12.630624,0.2985,-0.0675,-0.153
12.640392,0.279,-0.105,-0.1965
12.65016,0.2955,-0.069,-0.147
12.659927,0.288,-0.1065,-0.1965
12.669695,0.297,-0.0705,-0.147
12.679463,0.2835,-0.1035,-0.198
12.68923,0.291,-0.0705,-0.144
12.698998,0.2985,-0.102,-0.201
12.708766,0.2925,-0.0735,-0.1455
12.718534,0.294,-0.105,-0.198
12.728301,0.2865,-0.0765,-0.141
12.738069,0.2895,-0.0975,-0.2025
12.747837,0.2745,-0.0705,-0.1365
12.757604,0.2985,-0.099,-0.2085
12.767372,0.2805,-0.0765,-0.1425
12.77714,0.3,-0.09,-0.2055
12.786907,0.279,-0.0855,-0.1365
12.796675,0.3015,-0.0915,-0.201
12.806443,0.273,-0.0825,-0.1365
12.81621,0.309,-0.09,-0.207
12.825978,0.279,-0.084,-0.1455
12.835746,0.318,-0.09,-0.1935
12.845514,0.2715,-0.0945,-0.1455
12.855281,0.306,-0.084,-0.1905
12.865045,0.276,-0.09,-0.153
12.874809,0.306,-0.0825,-0.192
12.884573,0.2685,-0.0915,-0.153
12.894337,0.3135,-0.075,-0.1875
12.904101,0.261,-0.0855,-0.1605
12.913865,0.3225,-0.081,-0.18
12.923628,0.2625,-0.099,-0.1575
12.933392,0.318,-0.0765,-0.183
12.943156,0.2745,-0.0975,-0.1695
12.95292,0.3165,-0.0645,-0.1695
12.962684,0.2655,-0.099,-0.177
12.972448,0.312,-0.078,-0.1815
12.982212,0.2745,-0.1035,-0.18
12.991976,0.3075,-0.066,-0.162
13.00174,0.2775,-0.1065,-0.1755
13.011504,0.3,-0.0735,-0.1545
13.021267,0.2805,-0.102,-0.186
13.031031,0.303,-0.072,-0.1665
13.040795,0.2715,-0.108,-0.195
13.050559,0.309,-0.0705,-0.153
13.060323,0.2745,-0.1065,-0.195
13.070087,0.3045,-0.0675,-0.1515
13.079851,0.2865,-0.105,-0.1995
13.089615,0.2985,-0.0675,-0.1575
13.099379,0.297,-0.0945,-0.204
13.109142,0.2895,-0.0765,-0.147
13.118906,0.2925,-0.0915,-0.198
13.12867,0.294,-0.0705,-0.141
13.138434,0.291,-0.0975,-0.204
13.148198,0.2895,-0.0825,-0.135
13.157962,0.294,-0.0975,-0.207
13.167726,0.2925,-0.072,-0.144
13.17749,0.303,-0.0975,-0.201
13.187254,0.282,-0.075,-0.1395
13.197017,0.294,-0.087,-0.2085
13.206781,0.276,-0.0795,-0.1365
13.216545,0.303,-0.09,-0.1995
13.226309,0.2745,-0.0855,-0.1455
13.236073,0.3075,-0.09,-0.1935
13.245837,0.2775,-0.0795,-0.1395
13.255601,0.318,-0.09,-0.195
13.265365,0.264,-0.0825,-0.1485
13.275129,0.3075,-0.0735,-0.1965
13.284892,0.273,-0.093,-0.147
13.294656,0.306,-0.0915,-0.186
13.30442,0.2715,-0.0915,-0.15
13.314184,0.306,-0.0795,-0.1755
13.323948,0.264,-0.0975,-0.153
13.333712,0.312,-0.0735,-0.1785
13.343476,0.264,-0.0975,-0.153
13.35324,0.315,-0.078,-0.1815
13.363004,0.282,-0.1005,-0.165
13.372767,0.3135,-0.0735,-0.1785
13.382531,0.27,-0.1005,-0.1725
13.392295,0.3015,-0.0705,-0.168
13.402059,0.279,-0.099,-0.177
13.411823,0.309,-0.0705,-0.168
13.421587,0.2835,-0.099,-0.171
13.431351,0.303,-0.075,-0.165
13.441115,0.2775,-0.105,-0.183
13.450879,0.3,-0.066,-0.159
13.460643,0.2805,-0.105,-0.192
13.470406,0.3075,-0.072,-0.1515
13.48017,0.2805,-0.1005,-0.192
13.489934,0.3,-0.0735,-0.1515
13.499698,0.2865,-0.105,-0.1965
13.509462,0.2925,-0.0645,-0.1425
13.519226,0.2865,-0.1095,-0.195
13.52899,0.291,-0.0735,-0.141
13.538754,0.291,-0.1035,-0.1935
13.548518,0.291,-0.0735,-0.141
13.558281,0.2985,-0.1005,-0.1995
13.568045,0.2865,-0.0645,-0.1455
13.577809,0.3,-0.102,-0.2055
13.587573,0.2865,-0.069,-0.141
13.597337,0.291,-0.093,-0.204
13.607101,0.288,-0.0795,-0.129
13.616865,0.294,-0.0885,-0.1995
13.626629,0.273,-0.075,-0.1485
13.636393,0.303,-0.093,-0.2055
13.646156,0.2805,-0.072,-0.144
13.65592,0.3015,-0.0885,-0.204
13.665684,0.276,-0.081,-0.147
13.675448,0.3105,-0.081,-0.204
13.685212,0.279,-0.087,-0.147
13.694976,0.3105,-0.0855,-0.195
13.70474,0.276,-0.087,-0.1455
13.714504,0.312,-0.081,-0.195
13.724268,0.273,-0.0945,-0.153
13.734031,0.318,-0.0735,-0.189
13.743795,0.2745,-0.0945,-0.156
13.753559,0.3165,-0.081,-0.183
13.763323,0.2685,-0.093,-0.1605
13.773087,0.3045,-0.072,-0.1755
13.782851,0.27,-0.099,-0.168
13.792615,0.303,-0.0705,-0.1785
13.802379,0.276,-0.1035,-0.1695
13.812143,0.3015,-0.069,-0.168
13.821906,0.273,-0.0975,-0.1785
13.83167,0.2985,-0.0735,-0.171
13.841436,0.279,-0.102,-0.171
13.851202,0.3015,-0.066,-0.1575
13.860968,0.276,-0.1035,-0.1815
13.870734,0.3,-0.0615,-0.1635
13.8805,0.2745,-0.1065,-0.1905
13.890266,0.3045,-0.0675,-0.1545
13.900032,0.276,-0.105,-0.1905
13.909797,0.3075,-0.072,-0.156
13.919563,0.2805,-0.102,-0.1965
13.929329,0.297,-0.069,-0.147
13.939095,0.2865,-0.1065,-0.1965
13.948861,0.3,-0.072,-0.147
13.958627,0.282,-0.1065,-0.1935
13.968393,0.297,-0.069,-0.138
13.978159,0.288,-0.1035,-0.195
13.987924,0.294,-0.0675,-0.1395
13.99769,0.294,-0.0945,-0.2055
14.007456,0.2835,-0.0735,-0.1425
14.017222,0.2955,-0.102,-0.198
14.026988,0.2865,-0.0795,-0.141
14.036754,0.297,-0.0945,-0.207
14.04652,0.2835,-0.0735,-0.1365
14.056286,0.3075,-0.096,-0.2025
14.066051,0.279,-0.081,-0.1425
14.075817,0.306,-0.0975,-0.201
14.085583,0.2805,-0.0855,-0.147
14.095349,0.303,-0.099,-0.198
14.105115,0.276,-0.0825,-0.1425
14.114881,0.3135,-0.0855,-0.1995
14.124647,0.267,-0.0855,-0.1455
14.134413,0.309,-0.0795,-0.1995
14.144178,0.267,-0.0855,-0.153
14.153944,0.3135,-0.087,-0.192
14.16371,0.2685,-0.087,-0.153
14.173476,0.3135,-0.081,-0.183
14.183242,0.2655,-0.093,-0.162
14.193008,0.3135,-0.078,-0.1845
14.202774,0.2715,-0.0945,-0.165
14.21254,0.3105,-0.0765,-0.18
14.222305,0.2745,-0.0975,-0.168
14.232071,0.312,-0.075,-0.1695
14.241837,0.267,-0.1005,-0.1725
14.251603,0.3105,-0.0765,-0.159
14.261369,0.276,-0.096,-0.174
14.271135,0.3075,-0.0675,-0.1605
14.280901,0.285,-0.1005,-0.171
14.290667,0.3045,-0.0705,-0.162
14.300432,0.2775,-0.105,-0.1875
14.310198,0.3075,-0.0675,-0.159
14.319964,0.288,-0.1005,-0.192
14.32973,0.2985,-0.0735,-0.147
14.339496,0.2835,-0.105,-0.1935
14.349262,0.2985,-0.0705,-0.1485
14.359028,0.2805,-0.102,-0.1935
14.368794,0.297,-0.0795,-0.1455
14.378559,0.2865,-0.102,-0.198
14.388325,0.297,-0.072,-0.1485
14.398091,0.2925,-0.096,-0.207
14.407857,0.2895,-0.066,-0.144
14.417623,0.297,-0.1035,-0.2055
14.427389,0.2865,-0.0675,-0.141
14.437155,0.2985,-0.0975,-0.2085
14.446921,0.285,-0.0735,-0.1335
14.456686,0.297,-0.096,-0.204
14.466452,0.285,-0.084,-0.138
14.476218,0.303,-0.0975,-0.198
14.485984,0.2835,-0.078,-0.144
14.49575,0.306,-0.096,-0.195
14.505516,0.276,-0.081,-0.1395
14.515282,0.3,-0.0915,-0.204
14.525048,0.282,-0.0885,-0.1365
14.534813,0.3075,-0.09,-0.1935
14.544579,0.276,-0.081,-0.141
14.554345,0.306,-0.0855,-0.1965
14.564111,0.267,-0.0855,-0.1365
14.573877,0.312,-0.0765,-0.1905
14.583643,0.276,-0.093,-0.1515
14.593409,0.315,-0.084,-0.189
14.603175,0.267,-0.0915,-0.153
14.61294,0.312,-0.081,-0.18
14.622706,0.2745,-0.0945,-0.153
14.632472,0.315,-0.0705,-0.177
14.642238,0.2775,-0.0975,-0.159
14.652004,0.312,-0.0675,-0.186
14.66177,0.2745,-0.1065,-0.1635
14.671536,0.306,-0.066,-0.171
14.681302,0.2775,-0.1035,-0.1725
14.691067,0.306,-0.072,-0.1635
14.700833,0.2865,-0.099,-0.174
14.710599,0.3,-0.0705,-0.1635
14.720365,0.2775,-0.099,-0.1755
14.730131,0.3015,-0.069,-0.156
14.739897,0.276,-0.096,-0.1785
14.749663,0.3075,-0.069,-0.147
14.759429,0.285,-0.096,-0.192
14.769194,0.3,-0.0675,-0.141
14.77896,0.2775,-0.105,-0.192
14.788726,0.294,-0.069,-0.141
14.798492,0.2835,-0.1065,-0.2055
14.808258,0.2895,-0.072,-0.144
14.818021,0.2925,-0.1005,-0.201
14.827784,0.282,-0.0735,-0.138
14.837546,0.294,-0.099,-0.2055
14.847309,0.2895,-0.0675,-0.1425
14.857072,0.2925,-0.105,-0.207
14.866835,0.2865,-0.0765,-0.1395
14.876597,0.303,-0.102,-0.2085
14.88636,0.288,-0.0765,-0.138
14.896123,0.297,-0.093,-0.207
14.905886,0.2715,-0.084,-0.1455
14.915649,0.3105,-0.087,-0.198
14.925411,0.2715,-0.078,-0.144
14.935174,0.318,-0.09,-0.1965
14.944937,0.2625,-0.087,-0.141
14.9547,0.303,-0.0855,-0.1935
14.964462,0.2715,-0.078,-0.1425
14.974225,0.321,-0.087,-0.192
14.983988,0.2715,-0.09,-0.1425
14.993751,0.3165,-0.0795,-0.1905
15.003514,0.27,-0.102,-0.1515
15.013276,0.303,-0.0825,-0.1905
15.023039,0.2715,-0.0945,-0.159
15.032802,0.3075,-0.0765,-0.183
15.042565,0.2745,-0.0945,-0.1665
15.052327,0.3165,-0.072,-0.183
15.06209,0.27,-0.099,-0.165
15.071853,0.318,-0.0795,-0.1755
15.081616,0.2715,-0.102,-0.174
15.091379,0.3105,-0.0735,-0.1695
15.101141,0.276,-0.105,-0.1815
15.110904,0.3075,-0.0675,-0.1575
15.120667,0.2835,-0.1065,-0.1755
15.13043,0.312,-0.069,-0.1515
15.140192,0.2745,-0.111,-0.1845
15.149955,0.309,-0.069,-0.1515
15.159718,0.2775,-0.102,-0.18
15.169481,0.309,-0.0675,-0.147
15.179244,0.279,-0.1005,-0.1965
15.189006,0.303,-0.06,-0.147
15.198769,0.2805,-0.102,-0.1875
15.208532,0.3015,-0.0735,-0.1425
15.218295,0.2865,-0.1035,-0.198
15.228057,0.3015,-0.0675,-0.1425
15.23782,0.285,-0.108,-0.1935
15.247583,0.2985,-0.063,-0.1425
15.257346,0.2865,-0.1035,-0.195
15.267109,0.294,-0.066,-0.1335
15.276871,0.2925,-0.1005,-0.1995
15.286634,0.285,-0.0705,-0.141
15.296397,0.2955,-0.096,-0.198
15.30616,0.2865,-0.0765,-0.1335
15.315923,0.303,-0.096,-0.1995
15.325685,0.2865,-0.084,-0.1275
15.335448,0.3015,-0.1005,-0.207
15.345211,0.2805,-0.078,-0.129
15.354974,0.3015,-0.0885,-0.2055
15.364736,0.276,-0.0915,-0.141
15.374499,0.3045,-0.0885,-0.2025
15.384262,0.273,-0.0855,-0.15
15.394025,0.3105,-0.0855,-0.1905
15.403788,0.279,-0.084,-0.144
15.41355,0.315,-0.0855,-0.1965
15.423313,0.267,-0.0915,-0.153
15.433076,0.3135,-0.0765,-0.1875
15.442839,0.2745,-0.0945,-0.156
15.452601,0.3135,-0.081,-0.186
15.462364,0.264,-0.0975,-0.1545
15.472127,0.315,-0.072,-0.1785
15.48189,0.2655,-0.096,-0.1545
15.491653,0.312,-0.078,-0.1785
15.501415,0.2745,-0.096,-0.1755
15.511178,0.3015,-0.0735,-0.1665
15.520941,0.2775,-0.1035,-0.1635
15.530704,0.3045,-0.0735,-0.1665
15.540466,0.2805,-0.0915,-0.168
15.550229,0.3,-0.0675,-0.162
15.559992,0.2715,-0.1035,-0.1755
15.569755,0.3075,-0.066,-0.1635
15.579518,0.282,-0.108,-0.1845
15.58928,0.306,-0.0735,-0.153
15.599043,0.2775,-0.102,-0.1785
15.608806,0.303,-0.072,-0.15
15.618569,0.279,-0.1035,-0.1905
15.628331,0.2985,-0.066,-0.1485
15.638094,0.285,-0.1005,-0.195
15.647857,0.2925,-0.075,-0.1395
15.65762,0.294,-0.111,-0.198
15.667383,0.291,-0.072,-0.1425
15.677145,0.291,-0.1065,-0.1965
15.686908,0.294,-0.0615,-0.144
15.696671,0.2895,-0.096,-0.2055
15.706434,0.2865,-0.0735,-0.138
15.716197,0.3045,-0.099,-0.204
15.725959,0.2865,-0.0795,-0.1365
15.735722,0.306,-0.0915,-0.204
15.745485,0.2835,-0.075,-0.1425
15.755248,0.3015,-0.1005,-0.2055
15.76501,0.2745,-0.0855,-0.1395
15.774773,0.3015,-0.0975,-0.1965
15.784536,0.273,-0.066,-0.138
15.794299,0.309,-0.084,-0.2055
15.804062,0.27,-0.084,-0.144
15.813825,0.3105,-0.0855,-0.1905
15.823588,0.2745,-0.084,-0.144
15.833351,0.312,-0.081,-0.186
15.843114,0.2775,-0.0945,-0.1485
15.852876,0.3015,-0.087,-0.1905
15.862639,0.2715,-0.0915,-0.1545
15.872402,0.306,-0.0855,-0.1875
15.882165,0.2715,-0.0945,-0.159
15.891928,0.3135,-0.078,-0.186
15.901691,0.27,-0.0945,-0.162
15.911454,0.3105,-0.0765,-0.177
15.921217,0.2715,-0.0945,-0.1635
15.93098,0.3105,-0.0735,-0.174
15.940743,0.27,-0.1005,-0.171
15.950506,0.309,-0.0765,-0.1635
15.960269,0.2835,-0.0975,-0.1695
15.970032,0.3045,-0.0735,-0.168
15.979794,0.2775,-0.1065,-0.1755
15.989557,0.3045,-0.0675,-0.1515
15.99932,0.2775,-0.1005,-0.183
16.009083,0.303,-0.075,-0.153
16.018846,0.273,-0.1065,-0.1965
16.028609,0.2985,-0.069,-0.147
16.038372,0.2835,-0.1005,-0.1905
16.048135,0.309,-0.069,-0.1515
16.057898,0.2835,-0.1035,-0.1935
16.067661,0.2955,-0.069,-0.141
16.077424,0.285,-0.1005,-0.1905
16.087187,0.3,-0.0705,-0.1395
16.09695,0.2865,-0.1035,-0.201
16.106712,0.291,-0.069,-0.1455
16.116475,0.291,-0.099,-0.1995
16.126238,0.294,-0.0675,-0.1395
16.136001,0.2985,-0.1065,-0.2055
16.145764,0.2925,-0.0795,-0.141
16.155527,0.3015,-0.0975,-0.201
16.16529,0.276,-0.0825,-0.1395
16.175053,0.2985,-0.0975,-0.201
16.184816,0.2745,-0.0855,-0.1425
16.194579,0.306,-0.0915,-0.201
16.204342,0.273,-0.075,-0.1395
16.214105,0.3075,-0.09,-0.1935
16.223868,0.2685,-0.081,-0.1395
16.23363,0.312,-0.0825,-0.195
16.243393,0.2685,-0.084,-0.153
16.253156,0.3105,-0.081,-0.201
16.262919,0.267,-0.0855,-0.144
16.272682,0.306,-0.0795,-0.1905
16.282445,0.273,-0.0945,-0.147
16.292208,0.318,-0.081,-0.189
16.301971,0.2715,-0.0915,-0.162
16.311734,0.309,-0.075,-0.183
16.321497,0.27,-0.09,-0.1605
16.33126,0.3105,-0.0735,-0.1755
16.341023,0.2805,-0.099,-0.165
16.350786,0.303,-0.0675,-0.1725
16.360548,0.273,-0.105,-0.1695
16.370311,0.3075,-0.0765,-0.1785
16.380074,0.2775,-0.1005,-0.18
16.389837,0.3105,-0.072,-0.165
16.3996,0.288,-0.1035,-0.183
16.409363,0.3045,-0.0735,-0.1605
16.419126,0.2715,-0.105,-0.18
16.428889,0.309,-0.0705,-0.1545
16.438652,0.2715,-0.105,-0.186
16.448415,0.3075,-0.072,-0.147
16.458178,0.2775,-0.102,-0.192
16.467941,0.303,-0.0765,-0.144
16.477704,0.282,-0.102,-0.2025
16.487466,0.2985,-0.0645,-0.141
16.497229,0.288,-0.1035,-0.1905
16.506992,0.2985,-0.0675,-0.144
16.516755,0.2895,-0.1065,-0.201
16.526518,0.2925,-0.069,-0.1425
16.536281,0.288,-0.1035,-0.2025
16.546044,0.2835,-0.078,-0.1485
16.555807,0.291,-0.0975,-0.207
16.56557,0.2925,-0.075,-0.1425
16.575333,0.2985,-0.0855,-0.207
16.585096,0.2775,-0.087,-0.141
16.594859,0.309,-0.0855,-0.1965
16.604622,0.2805,-0.072,-0.138
16.614384,0.306,-0.0885,-0.1965
16.624147,0.276,-0.078,-0.144
16.63391,0.309,-0.0855,-0.1905
16.643673,0.273,-0.081,-0.1365
16.653436,0.3105,-0.0855,-0.1995
16.663199,0.2775,-0.096,-0.1425
16.672962,0.312,-0.0825,-0.192
16.682725,0.27,-0.0885,-0.141
16.692488,0.3105,-0.0795,-0.183
16.702251,0.264,-0.09,-0.1545
16.712014,0.312,-0.0795,-0.183
16.721777,0.273,-0.093,-0.1545
16.73154,0.3105,-0.075,-0.183
16.741302,0.2655,-0.087,-0.1635
16.751065,0.312,-0.0795,-0.1725
16.760828,0.2685,-0.0945,-0.162
16.77059,0.3105,-0.0705,-0.168
16.780353,0.27,-0.096,-0.1725
16.790115,0.2985,-0.069,-0.1665
16.799877,0.279,-0.099,-0.177
16.809639,0.3075,-0.0705,-0.162
16.819401,0.273,-0.1065,-0.1785
16.829163,0.315,-0.072,-0.1575
16.838925,0.2805,-0.099,-0.1815
16.848688,0.3045,-0.0675,-0.1515
16.85845,0.285,-0.102,-0.192
16.868212,0.3,-0.0705,-0.1575
16.877974,0.279,-0.105,-0.1905
16.887736,0.2955,-0.0705,-0.1395
16.897498,0.279,-0.1095,-0.195
16.90726,0.3,-0.0735,-0.141
16.917023,0.2895,-0.0975,-0.201
16.926785,0.297,-0.0675,-0.1365
16.936547,0.2895,-0.0975,-0.2025
16.946309,0.2895,-0.0735,-0.1425
16.956071,0.294,-0.111,-0.201
16.965833,0.285,-0.0765,-0.141
16.975595,0.3045,-0.096,-0.201
16.985358,0.291,-0.0765,-0.1455
16.99512,0.294,-0.1005,-0.1995
17.004882,0.2835,-0.0795,-0.1425
17.014644,0.3045,-0.0945,-0.207
17.024406,0.2775,-0.075,-0.144
17.034168,0.2985,-0.09,-0.1965
17.043931,0.2835,-0.0825,-0.138
17.053693,0.3075,-0.0975,-0.2025
17.063455,0.2715,-0.0825,-0.1485
17.073217,0.3105,-0.0915,-0.1965
17.082979,0.273,-0.0825,-0.144
17.092741,0.3075,-0.0885,-0.201
17.102503,0.2685,-0.0915,-0.147
17.112266,0.315,-0.084,-0.1875
17.122028,0.2745,-0.09,-0.1485
17.13179,0.3105,-0.0795,-0.1905
17.141552,0.267,-0.087,-0.156
17.151314,0.3135,-0.075,-0.18
17.161076,0.273,-0.093,-0.1545
17.170838,0.312,-0.078,-0.1815
17.180601,0.2685,-0.099,-0.156
17.190363,0.3105,-0.069,-0.177
17.200125,0.2625,-0.1035,-0.1695
17.209887,0.2955,-0.0645,-0.168
17.219649,0.273,-0.096,-0.1695
17.229411,0.309,-0.0705,-0.165
17.239173,0.2685,-0.0975,-0.1725
17.248936,0.3135,-0.075,-0.165
17.258698,0.27,-0.1035,-0.1755
17.26846,0.312,-0.066,-0.159
17.278222,0.276,-0.0945,-0.192
17.287984,0.3015,-0.0675,-0.1485
17.297746,0.291,-0.102,-0.192
17.307508,0.297,-0.0645,-0.1395
17.317271,0.2835,-0.1065,-0.1965
17.327033,0.2895,-0.0675,-0.15
17.336795,0.2895,-0.093,-0.198
17.346557,0.2925,-0.0675,-0.1455
17.356319,0.288,-0.1005,-0.204
17.366081,0.288,-0.0735,-0.1395
17.375843,0.291,-0.0945,-0.198
17.385606,0.294,-0.078,-0.147
17.395368,0.3,-0.0915,-0.1935
17.40513,0.2805,-0.072,-0.138
17.414892,0.3015,-0.1005,-0.204
17.424654,0.2895,-0.075,-0.138
17.434416,0.2955,-0.099,-0.207
17.444178,0.2715,-0.0795,-0.1365
17.453941,0.312,-0.1005,-0.2025
17.463703,0.276,-0.0885,-0.1395
17.473465,0.309,-0.093,-0.195
17.483227,0.2745,-0.081,-0.1425
17.492989,0.3075,-0.0885,-0.195
17.502751,0.273,-0.0885,-0.1425
17.512514,0.315,-0.0855,-0.1965
17.522276,0.2685,-0.09,-0.147
17.532038,0.3075,-0.081,-0.1875
17.5418,0.2775,-0.09,-0.1485
17.551562,0.3105,-0.084,-0.1845
17.561324,0.2745,-0.093,-0.1605
17.571086,0.306,-0.072,-0.1815
17.580849,0.2715,-0.096,-0.1635
17.590611,0.3165,-0.078,-0.1785
17.600373,0.273,-0.1035,-0.1695
17.610135,0.312,-0.0765,-0.1755
17.619897,0.2715,-0.108,-0.1695
17.629659,0.306,-0.0735,-0.168
17.639421,0.276,-0.099,-0.1755
17.649184,0.303,-0.069,-0.162
17.658946,0.276,-0.108,-0.1845
17.668708,0.312,-0.078,-0.1605
17.67847,0.276,-0.105,-0.1785
17.688232,0.312,-0.0705,-0.1515
17.697994,0.282,-0.105,-0.189
17.707756,0.3,-0.0645,-0.1485
17.717519,0.2775,-0.105,-0.189
17.727281,0.3,-0.0675,-0.1455
17.737043,0.2805,-0.108,-0.1905
17.746806,0.303,-0.078,-0.1425
17.756568,0.2835,-0.1005,-0.195
17.766331,0.291,-0.0705,-0.1485
17.776094,0.288,-0.102,-0.204
17.785856,0.2895,-0.075,-0.1395
17.795619,0.282,-0.1005,-0.2115
17.805382,0.2865,-0.0765,-0.1335
17.815144,0.3,-0.1005,-0.1995
17.824907,0.2805,-0.0705,-0.141
17.83467,0.306,-0.0945,-0.1935
17.844432,0.288,-0.0795,-0.132
17.854195,0.3045,-0.096,-0.204
17.863958,0.2805,-0.075,-0.135
17.873721,0.3015,-0.0975,-0.204
17.883483,0.282,-0.078,-0.1425
17.893246,0.312,-0.093,-0.201
17.903009,0.2715,-0.078,-0.135
17.912771,0.3075,-0.0915,-0.198
17.922534,0.276,-0.087,-0.1485
17.932297,0.309,-0.0915,-0.1935
17.942059,0.2685,-0.087,-0.147
17.951822,0.318,-0.084,-0.1905
17.961585,0.267,-0.096,-0.156
17.971348,0.309,-0.0735,-0.1785
17.98111,0.273,-0.1005,-0.1605
17.990873,0.3135,-0.0735,-0.183
18.000636,0.276,-0.1065,-0.1575
18.010398,0.312,-0.0795,-0.177
18.020161,0.279,-0.099,-0.159
18.029924,0.3075,-0.0735,-0.1725
18.039686,0.282,-0.102,-0.1725
18.049449,0.3045,-0.0795,-0.1605
18.059212,0.273,-0.105,-0.171
18.068974,0.3105,-0.069,-0.168
18.078737,0.276,-0.111,-0.183
18.0885,0.3135,-0.0675,-0.1515
18.098263,0.273,-0.1035,-0.1875
18.108025,0.3045,-0.0735,-0.1485
18.117788,0.2805,-0.1035,-0.189
18.127551,0.2955,-0.0675,-0.147
18.137313,0.279,-0.0975,-0.195
18.147076,0.303,-0.066,-0.1485
18.156839,0.2865,-0.0975,-0.207
18.166601,0.2955,-0.0675,-0.147
18.176364,0.285,-0.105,-0.198
18.186127,0.294,-0.078,-0.144
18.195889,0.291,-0.1005,-0.2025
18.205652,0.288,-0.069,-0.1395
18.215415,0.285,-0.099,-0.192
18.225178,0.2865,-0.0735,-0.1365
18.23494,0.3,-0.1005,-0.1965
18.244703,0.291,-0.0735,-0.135
18.254466,0.3,-0.096,-0.201
